,X,Y,KMean2,KMean3,KMean4,KMean5,KMean6
2153640,-73.8570606554,40.6921316688,1,2,3,1,3
2153689,-73.9375703113,40.8099696392,0,1,2,4,4
2153779,-73.9329712787,40.5880033381,1,0,1,2,0
2154221,-73.972967994,40.7930072402,0,1,0,4,4
2156590,-73.8577307226,40.8310166475,0,1,2,0,1
2157080,-73.9389141253,40.8099731038,0,1,2,4,4
2157359,-73.9373430857,40.7136592166,1,0,0,4,2
2158053,-73.9714383366,40.7976619319,0,1,0,4,4
2158469,-73.9138828601,40.8385570793,0,1,2,0,1
2158494,-73.9405443864,40.808782746,0,1,2,4,4
2158554,-73.9812845202,40.7442403471,1,0,0,4,4
2158955,-74.0204505081,40.6357338251,1,0,1,3,5
2159505,-73.9164971888,40.8719675242,0,1,2,0,1
2159586,-73.9532967231,40.6429723955,1,0,1,2,0
2159687,-73.8130018504,40.7320954667,0,2,3,1,3
2159714,-73.7563591665,40.5952414422,1,2,3,1,3
2159733,-73.9188638195,40.7577970491,0,1,0,4,4
2161123,-73.9279989555,40.6616211192,1,0,1,2,2
2161829,-73.8631398291,40.8786383372,0,1,2,0,1
2162104,-73.9339915125,40.7979320222,0,1,0,4,4
2162820,-73.9156213957,40.7443536862,0,1,0,4,4
2162989,-73.8095188187,40.7223897657,0,2,3,1,3
2163060,-73.8918160279,40.8674237653,0,1,2,0,1
2163160,-73.9393830083,40.5926209094,1,0,1,2,0
2163623,-73.9164458232,40.806377144,0,1,2,0,4
2163636,-73.7829874064,40.6948703957,0,2,3,1,3
2164053,-73.8557682686,40.8661574572,0,1,2,0,1
2164467,-73.9494085381,40.828513273,0,1,2,0,4
2166327,-73.9262071288,40.6685450613,1,0,1,2,2
2166573,-73.940397965,40.6657124433,1,0,1,2,2
2166654,-73.9909141463,40.6029624683,1,0,1,2,0
2166943,-73.9065203435,40.7440117994,0,2,0,4,4
2166956,-73.9414854763,40.5929788232,1,0,1,2,0
2167081,-73.8266576373,40.6937340105,0,2,3,1,3
2167269,-74.0100071246,40.6467527776,1,0,1,2,0
2168265,-73.9500550143,40.5978768441,1,0,1,2,0
2168339,-73.9354213408,40.668064777,1,0,1,2,2
2168710,-73.9609986316,40.7082075834,1,0,0,4,2
2168724,-73.983772171,40.665416579,1,0,1,2,2
2169183,-73.9278980842,40.7616127635,0,1,0,4,4
2169240,-73.9846335588,40.7284694918,1,0,0,4,2
2169427,-73.9502808351,40.6573016447,1,0,1,2,2
2169452,-74.115869747,40.561905276,1,0,1,3,5
2169632,-74.1698026487,40.6036992566,1,0,1,3,5
2169651,-73.9193145478,40.8297010741,0,1,2,0,1
2170290,-73.9499372315,40.5916762914,1,0,1,2,0
2170597,-73.9233636095,40.6993697466,1,0,0,2,2
2171514,-73.8340827071,40.8907839092,0,1,2,0,1
2172186,-73.9872665006,40.7709063584,0,1,0,4,4
2172407,-74.0302208004,40.6335550557,1,0,1,3,5
2172548,-73.9136596327,40.7794328083,0,1,0,4,4
2172994,-74.0032932853,40.6390293406,1,0,1,2,0
2173186,-73.9227201798,40.6913189088,1,0,0,2,2
2173190,-73.9474723902,40.8276972271,0,1,2,0,4
2173199,-73.9289675664,40.8554637685,0,1,2,0,1
2173490,-73.9115679076,40.8890111252,0,1,2,0,1
2173633,-73.8698761838,40.8696682304,0,1,2,0,1
2173718,-73.9351906518,40.6680509234,1,0,1,2,2
2173817,-73.9133974983,40.8144087006,0,1,2,0,4
2174353,-73.9649753545,40.6839533481,1,0,1,2,2
2174373,-73.9401311935,40.6737792051,1,0,1,2,2
2174758,-73.8648774498,40.8528072706,0,1,2,0,1
2175050,-73.9495695448,40.6971280135,1,0,0,2,2
2176697,-73.9040011794,40.861860063,0,1,2,0,1
2176758,-74.0738850298,40.6378446061,1,0,1,3,5
2177691,-73.9968273545,40.6025236162,1,0,1,2,0
2177789,-73.9457640553,40.7203332605,1,0,0,4,2
2177871,-74.1425892039,40.5587543631,1,0,1,3,5
2178333,-73.813109934,40.7012774033,0,2,3,1,3
2178374,-73.9815127616,40.6760275434,1,0,1,2,2
2178389,-73.913390175,40.6867861371,1,0,0,2,2
2178513,-73.8063935569,40.6743070996,0,2,3,1,3
2178950,-73.9050336626,40.7464314537,0,2,0,4,4
2179009,-73.9428454478,40.8340270812,0,1,2,0,4
2179745,-73.9145562008,40.7054130112,1,2,0,4,2
2179983,-74.0290821254,40.6166282262,1,0,1,3,5
2180206,-74.0076058354,40.6036570093,1,0,1,3,0
2180546,-73.9603080225,40.8140254297,0,1,0,4,4
2180944,-73.8806180274,40.8416262246,0,1,2,0,1
2181234,-73.9227970036,40.8647698278,0,1,2,0,1
2181642,-73.9965709914,40.7559783576,1,0,0,4,4
2182181,-73.9381997466,40.8245883569,0,1,2,0,4
2182775,-73.8741525883,40.8988106035,0,1,2,0,1
2183007,-73.8423249192,40.85592134,0,1,2,0,1
2183477,-73.956790215,40.8126463149,0,1,0,4,4
2184045,-73.9507991973,40.6777092901,1,0,1,2,2
2184158,-73.9646646341,40.6375307947,1,0,1,2,0
2184519,-73.9205481854,40.8375737674,0,1,2,0,1
2184834,-73.8974852549,40.6985151966,1,2,3,1,2
2185622,-73.9016485989,40.856338487,0,1,2,0,1
2186314,-73.8844082029,40.8734302125,0,1,2,0,1
2187141,-73.9094922845,40.8435820259,0,1,2,0,1
2187656,-73.9579985984,40.6838741594,1,0,1,2,2
2187923,-73.9274618797,40.6782157064,1,0,0,2,2
2188501,-73.9750959367,40.6847382435,1,0,1,2,2
2189525,-73.8277879618,40.768502972,0,2,3,1,3
2189570,-73.9442531834,40.827327924,0,1,2,0,4
2189670,-74.0265943367,40.6195328192,1,0,1,3,5
2189758,-73.9941623812,40.6859869166,1,0,1,2,2
2190321,-74.0190200086,40.6226825978,1,0,1,3,5
2190378,-73.9806839612,40.7369337197,1,0,0,4,2
2190408,-73.8985877319,40.8533248971,0,1,2,0,1
2190666,-73.9691280562,40.5847194905,1,0,1,2,0
2190783,-73.8561396886,40.7395902401,0,2,3,1,3
2190868,-73.9446383877,40.594520218,1,0,1,2,0
2190999,-73.9860552256,40.7279069978,1,0,0,4,2
2191226,-73.9123817903,40.8505009184,0,1,2,0,1
2191584,-73.9869398768,40.7243334281,1,0,0,4,2
2192022,-74.1439303321,40.6116368457,1,0,1,3,5
2192292,-73.8826349619,40.8414855695,0,1,2,0,1
2192706,-73.9213143205,40.764251643,0,1,0,4,4
2193068,-74.1035035609,40.5874437795,1,0,1,3,5
2193198,-74.1008240229,40.586875243,1,0,1,3,5
2193440,-73.8051524512,40.7276963224,0,2,3,1,3
2193667,-73.8914397615,40.8697920856,0,1,2,0,1
2193903,-73.7917798387,40.7120140216,0,2,3,1,3
2193911,-73.8678625116,40.8968356373,0,1,2,0,1
2194017,-73.9712945784,40.6284940534,1,0,1,2,0
2194137,-73.9508014106,40.8066576737,0,1,0,4,4
2194207,-73.8220230391,40.762905906,0,2,3,1,3
2194277,-73.9094115136,40.780807405,0,1,0,4,4
2194649,-73.9868069355,40.6669018919,1,0,1,2,2
2194776,-73.9160808233,40.8236988166,0,1,2,0,1
2195055,-73.9065584574,40.8737933604,0,1,2,0,1
2195322,-73.7490914614,40.7546511663,0,2,3,1,3
2195600,-73.8905294755,40.7682393193,0,1,0,4,4
2196323,-73.8996388853,40.8849611894,0,1,2,0,1
2196620,-73.996677414,40.7209415998,1,0,0,4,2
2197063,-74.0216618759,40.6269969411,1,0,1,3,5
2197477,-73.9542452356,40.5787088998,1,0,1,2,0
2198321,-73.9810082329,40.7766282758,0,1,0,4,4
2198424,-73.9465613618,40.594307034,1,0,1,2,0
2198621,-73.8432290606,40.6947129582,0,2,3,1,3
2198806,-73.9238994494,40.8365522499,0,1,2,0,1
2199394,-73.815523103,40.8301608868,0,1,2,0,1
2200285,-73.8738651743,40.709067325,0,2,3,1,3
2203032,-73.8003674211,40.7593022406,0,2,3,1,3
2204011,-73.983090962,40.6936300066,1,0,0,2,2
2204182,-73.9901844082,40.7165441244,1,0,0,4,2
2204239,-73.9389414167,40.8511026555,0,1,2,0,1
2204385,-74.1549239061,40.5485386612,1,0,1,3,5
2204392,-73.963574429,40.5951288915,1,0,1,2,0
2204516,-73.9493297041,40.7801950921,0,1,0,4,4
2204530,-73.9189191331,40.7420092924,0,1,0,4,4
2204898,-74.0806577037,40.6309369111,1,0,1,3,5
2204955,-73.9416407225,40.6954993634,1,0,0,2,2
2205020,-73.8322095022,40.8820668069,0,1,2,0,1
2205032,-73.9603211845,40.6465212957,1,0,1,2,0
2205232,-73.8556973578,40.7238896684,0,2,3,1,3
2205362,-73.9562899227,40.5842981139,1,0,1,2,0
2205428,-73.937135616,40.8265447644,0,1,2,0,4
2205440,-73.9506315408,40.8116557423,0,1,0,4,4
2205658,-73.9823634028,40.663058607,1,0,1,2,2
2205673,-73.9547665345,40.6700859316,1,0,1,2,2
2205836,-73.9860885178,40.7239765099,1,0,0,4,2
2205921,-73.9965352392,40.7493909646,1,0,0,4,4
2205979,-73.9546418583,40.821612489,0,1,2,4,4
2206030,-74.000219731,40.62032914,1,0,1,2,0
2206120,-73.9470919491,40.6881268024,1,0,0,2,2
2206136,-73.8629220529,40.8913075691,0,1,2,0,1
2206474,-73.8404435024,40.6998994936,0,2,3,1,3
2206661,-73.9141036839,40.8382690493,0,1,2,0,1
2206833,-73.8384981581,40.7213471359,0,2,3,1,3
2206910,-73.982237921,40.7823539907,0,1,0,4,4
2207083,-73.9088817911,40.7035037914,1,2,0,2,2
2207084,-74.0107588274,40.6377964753,1,0,1,2,0
2207325,-73.8548957721,40.7225382382,0,2,3,1,3
2207847,-73.9467413076,40.6260232246,1,0,1,2,0
2208035,-73.8890655399,40.8668639801,0,1,2,0,1
2208363,-73.9416000842,40.8283503896,0,1,2,0,4
2209929,-73.8830045288,40.8409589605,0,1,2,0,1
2210022,-73.9125165615,40.8359760222,0,1,2,0,1
2210162,-73.8977844917,40.8302988173,0,1,2,0,1
2210502,-73.9571744172,40.7320719069,1,0,0,4,2
2210609,-73.8876157736,40.7534478247,0,2,0,1,3
2210676,-73.8210865365,40.6761314623,1,2,3,1,3
2210722,-73.9564131849,40.7705392569,0,1,0,4,4
2210793,-73.9587765078,40.6736583922,1,0,1,2,2
2210879,-73.8495971065,40.7252871793,0,2,3,1,3
2210933,-73.9863744515,40.7194696506,1,0,0,4,2
2210937,-73.9686837582,40.5801767227,1,0,1,2,0
2211093,-73.9163653008,40.6893492099,1,0,0,2,2
2211244,-73.9427989136,40.825103992,0,1,2,0,4
2211478,-73.811290353,40.6726409187,1,2,3,1,3
2211578,-73.9793074786,40.672571496,1,0,1,2,2
2211638,-73.8856266754,40.8356341044,0,1,2,0,1
2211793,-73.7565959922,40.743638828,0,2,3,1,3
2212946,-73.9292125918,40.6659970509,1,0,1,2,2
2213100,-73.9575450264,40.6317560976,1,0,1,2,0
2213236,-73.9354583076,40.6708397678,1,0,1,2,2
2213488,-73.8495738149,40.6796635914,1,2,3,1,3
2214112,-73.9075939872,40.6646422643,1,0,1,2,2
2214979,-73.7732941838,40.7605641356,0,2,3,1,3
2215048,-73.9094027661,40.7023129739,1,2,0,2,2
2215171,-73.9594019794,40.7713774943,0,1,0,4,4
2215614,-73.9384843121,40.7981787883,0,1,0,4,4
2215842,-73.8290208305,40.7087404646,0,2,3,1,3
2216060,-73.9067747536,40.8433136248,0,1,2,0,1
2217442,-73.8436859639,40.7905384527,0,1,2,1,3
2217463,-73.8925651239,40.6611131459,1,2,3,2,2
2217529,-73.8696984677,40.8551869866,0,1,2,0,1
2217536,-73.9537731332,40.6002581397,1,0,1,2,0
2217952,-73.862048043,40.8314418343,0,1,2,0,1
2218041,-73.90208863,40.8643780901,0,1,2,0,1
2218059,-73.8850583201,40.6814145055,1,2,3,1,3
2218174,-73.9510090629,40.7699195193,0,1,0,4,4
2218684,-73.9626030957,40.5935585544,1,0,1,2,0
2218987,-73.9437096999,40.8119929161,0,1,2,4,4
2219483,-73.8580591087,40.8396958398,0,1,2,0,1
2219736,-73.886009074,40.7010323347,1,2,3,1,3
2219771,-73.9266639159,40.6858621395,1,0,0,2,2
2220427,-73.855573074,40.7296315512,0,2,3,1,3
2220547,-73.9476048564,40.6502930279,1,0,1,2,0
2220589,-73.920548398,40.7556902582,0,1,0,4,4
2220646,-73.9683820207,40.7917023264,0,1,0,4,4
2220755,-73.9697123367,40.7888152264,0,1,0,4,4
2220771,-73.9598877153,40.6602423111,1,0,1,2,2
2221312,-73.9617161874,40.6269404567,1,0,1,2,0
2221380,-73.9532533768,40.8077099234,0,1,0,4,4
2221398,-73.8555522867,40.724240816,0,2,3,1,3
2221498,-73.9581194756,40.6349320283,1,0,1,2,0
2221582,-73.8342148124,40.7580494222,0,2,3,1,3
2221692,-73.8415957372,40.7204017512,0,2,3,1,3
2221736,-73.9423534656,40.8471355673,0,1,2,0,1
2221878,-73.9441053695,40.7021868399,1,0,0,2,2
2221986,-73.8550202026,40.7250416175,0,2,3,1,3
2222150,-73.856830423,40.8849983685,0,1,2,0,1
2222287,-73.904244405,40.8310317114,0,1,2,0,1
2222331,-73.7561578076,40.6010792228,1,2,3,1,3
2222337,-73.8271480811,40.7006845126,0,2,3,1,3
2222574,-73.9349902136,40.7590479032,0,1,0,4,4
2222631,-73.9367783561,40.8298656743,0,1,2,0,4
2222678,-73.9591108775,40.6457221395,1,0,1,2,0
2222975,-73.7684556068,40.7121972869,0,2,3,1,3
2223040,-73.9633654957,40.759365088,0,1,0,4,4
2223080,-73.800876575,40.7942546904,0,2,3,1,3
2223101,-73.958191514,40.6407153206,1,0,1,2,0
2223211,-73.8177003255,40.7292374701,0,2,3,1,3
2223554,-73.9237436169,40.6666742607,1,0,1,2,2
2223593,-74.0062345596,40.6122208529,1,0,1,2,0
2223696,-73.8213060687,40.7543137288,0,2,3,1,3
2223718,-74.0384093421,40.619710635,1,0,1,3,5
2223867,-73.9522269042,40.6525045909,1,0,1,2,2
2224090,-73.8884208672,40.8395151199,0,1,2,0,1
2224286,-73.8562221026,40.7231382602,0,2,3,1,3
2225086,-73.9753322828,40.6111561397,1,0,1,2,0
2225829,-73.9657805631,40.5762919981,1,0,1,2,0
2226316,-73.9505498405,40.6639249147,1,0,1,2,2
2226404,-73.9726635736,40.7252147356,1,0,0,4,2
2226649,-73.9907477462,40.7642534392,0,1,0,4,4
2227066,-73.9084427648,40.7763162487,0,1,0,4,4
2227235,-73.9664412291,40.5796600667,1,0,1,2,0
2227272,-73.8921241758,40.8579987537,0,1,2,0,1
2227291,-73.9169818409,40.6922975401,1,0,0,2,2
2227308,-73.961614544,40.6533397761,1,0,1,2,2
2227366,-73.9063196773,40.9046846111,0,1,2,0,1
2227511,-73.8185537386,40.7126329919,0,2,3,1,3
2227512,-73.9392893603,40.8104728416,0,1,2,4,4
2227520,-73.792897927,40.7770640427,0,2,3,1,3
2227669,-73.9103091878,40.8408379547,0,1,2,0,1
2227831,-73.9501025559,40.7703692677,0,1,0,4,4
2227953,-73.9777122182,40.7752388484,0,1,0,4,4
2228412,-73.9103403056,40.7614357522,0,1,0,4,4
2228413,-73.9291209789,40.8607583914,0,1,2,0,1
2228434,-73.8852034444,40.8714795278,0,1,2,0,1
2228492,-73.9559375453,40.6654779045,1,0,1,2,2
2228543,-74.1644593774,40.5280792576,1,0,1,3,5
2228569,-74.0372186519,40.6161373066,1,0,1,3,5
2228796,-73.9786207134,40.7232370255,1,0,0,4,2
2229154,-73.9697810447,40.6453933193,1,0,1,2,0
2229180,-73.8097701161,40.7594773464,0,2,3,1,3
2229196,-73.8708794436,40.6825742322,1,2,3,1,3
2229252,-73.8483290018,40.7260595385,0,2,3,1,3
2229319,-73.9583042409,40.6679051703,1,0,1,2,2
2229394,-74.0380423676,40.6204847884,1,0,1,3,5
2229472,-73.919863898,40.7606111129,0,1,0,4,4
2229592,-73.94783916,40.6686557152,1,0,1,2,2
2229760,-73.9392459609,40.8105277132,0,1,2,4,4
2229789,-74.0877260197,40.595136862,1,0,1,3,5
2229870,-73.863905227,40.8527375101,0,1,2,0,1
2229883,-73.8984178621,40.6497578063,1,0,3,2,0
2230124,-74.0006170722,40.7398584991,1,0,0,4,2
2230223,-73.9880674518,40.7738844856,0,1,0,4,4
2230226,-74.0009152947,40.6458035141,1,0,1,2,0
2230433,-74.0009765552,40.6458419405,1,0,1,2,0
2230478,-73.9612638789,40.7172763667,1,0,0,4,2
2231307,-73.9406261366,40.7090415206,1,0,0,4,2
2231321,-73.9984273063,40.7118949066,1,0,0,4,2
2231433,-73.9286361886,40.66568379,1,0,1,2,2
2231483,-73.884425766,40.8799680899,0,1,2,0,1
2231761,-73.9945524732,40.7659718902,0,1,0,4,4
2231868,-73.8413333282,40.6502998177,1,2,3,1,3
2231913,-73.9080355402,40.8855610377,0,1,2,0,1
2231914,-73.9518428556,40.6752970746,1,0,1,2,2
2232070,-73.9058424078,40.8636538691,0,1,2,0,1
2232095,-73.8638921098,40.8397165941,0,1,2,0,1
2232113,-73.8818221543,40.8738283187,0,1,2,0,1
2232124,-73.9412097804,40.8365925644,0,1,2,0,4
2232142,-73.8958610009,40.8217665151,0,1,2,0,1
2232182,-73.9267271968,40.7562460481,0,1,0,4,4
2232470,-73.9976594415,40.596452144,1,0,1,2,0
2232585,-73.9799211818,40.7415667305,1,0,0,4,4
2232719,-73.9532713597,40.766659707,0,1,0,4,4
2233311,-73.9395991312,40.5885477392,1,0,1,2,0
2233456,-73.9373974964,40.7056555155,1,0,0,4,2
2233520,-73.9676520364,40.5920010405,1,0,1,2,0
2233574,-73.9316413967,40.7616507272,0,1,0,4,4
2233688,-73.9236480522,40.6588378507,1,0,1,2,2
2233818,-73.9623580547,40.6577755886,1,0,1,2,2
2233875,-73.954092457,40.6700472377,1,0,1,2,2
2233976,-73.9646767301,40.601066234,1,0,1,2,0
2234370,-73.9478701728,40.6750977194,1,0,1,2,2
2234376,-73.9178730423,40.8470438842,0,1,2,0,1
2234401,-73.8866214453,40.8711131404,0,1,2,0,1
2234577,-73.9751099283,40.6955526398,1,0,0,2,2
2234686,-73.9966631287,40.6459901146,1,0,1,2,0
2234747,-73.9625013976,40.6528295391,1,0,1,2,2
2234876,-73.8823773228,40.854336028,0,1,2,0,1
2235565,-73.9524129998,40.7755962278,0,1,0,4,4
2235689,-73.9910189804,40.7606249108,0,1,0,4,4
2236268,-73.9278221746,40.761708782,0,1,0,4,4
2236627,-73.8575266365,40.7305699477,0,2,3,1,3
2236684,-73.8228930846,40.7601652429,0,2,3,1,3
2236740,-74.1080187477,40.5676056605,1,0,1,3,5
2236920,-73.9178827288,40.8304136893,0,1,2,0,1
2236921,-73.8629050893,40.855689629,0,1,2,0,1
2236961,-74.0266771467,40.6194367323,1,0,1,3,5
2237093,-73.9228086042,40.8516611425,0,1,2,0,1
2237789,-73.7532502782,40.7252143382,0,2,3,1,3
2237956,-73.8839546758,40.8826025208,0,1,2,0,1
2238085,-73.9207755393,40.6709294057,1,0,1,2,2
2238502,-73.9624468489,40.6408952,1,0,1,2,0
2238586,-73.7987251999,40.7628263874,0,2,3,1,3
2238627,-73.8734014931,40.87914135,0,1,2,0,1
2238686,-74.109313487,40.5779852939,1,0,1,3,5
2238805,-73.7368840591,40.6807154495,0,2,3,1,3
2238815,-73.9156250323,40.7443317309,0,1,0,4,4
2239260,-73.8505085412,40.8770691699,0,1,2,0,1
2239745,-74.1644229212,40.6068471311,1,0,1,3,5
2239955,-73.9957402473,40.5954529823,1,0,1,2,0
2240631,-73.9551833493,40.6077108212,1,0,1,2,0
2240694,-73.7484937433,40.7447083453,0,2,3,1,3
2241213,-73.9323999651,40.8571757801,0,1,2,0,1
2241251,-73.9022878905,40.8591743075,0,1,2,0,1
2241454,-73.8357839718,40.7189306492,0,2,3,1,3
2241630,-73.9384889016,40.5977724226,1,0,1,2,0
2241773,-73.9363429169,40.6769117051,1,0,1,2,2
2242023,-74.0084909182,40.738760287,1,0,0,4,2
2242043,-73.9171418061,40.7666970282,0,1,0,4,4
2242166,-73.9413568193,40.8337738203,0,1,2,0,4
2242180,-73.85197,40.693278038,0,2,3,1,3
2242246,-73.9249118205,40.8681362222,0,1,2,0,1
2242355,-73.8816578172,40.7426824341,0,2,3,1,3
2242552,-73.9414291803,40.8336750474,0,1,2,0,4
2242569,-73.9965444049,40.642268183,1,0,1,2,0
2242665,-74.0042899467,40.7291429024,1,0,0,4,2
2242953,-73.8642300337,40.8848673307,0,1,2,0,1
2243011,-73.9250681595,40.7582706033,0,1,0,4,4
2243069,-73.8624033186,40.6928463319,1,2,3,1,3
2243071,-73.9515399145,40.7250650554,1,0,0,4,2
2243114,-73.9460170446,40.773210976,0,1,0,4,4
2243214,-73.9905637692,40.7633394251,0,1,0,4,4
2243290,-73.9859581304,40.7777570721,0,1,0,4,4
2243497,-73.7099810793,40.7344374665,0,2,3,1,3
2243738,-73.9860550283,40.7116086174,1,0,0,4,2
2243778,-73.9837363338,40.6054265037,1,0,1,2,0
2243974,-73.9441034234,40.8163434909,0,1,2,4,4
2244132,-74.1792961323,40.5596581206,1,0,1,3,5
2244755,-73.9486858014,40.6927030559,1,0,0,2,2
2245022,-73.9501242049,40.6739733607,1,0,1,2,2
2245397,-73.9509258516,40.6525726627,1,0,1,2,2
2245566,-74.0058529104,40.7369653832,1,0,0,4,2
2245800,-73.8779793496,40.7472431188,0,2,3,1,3
2245966,-73.9933431793,40.7653295572,0,1,0,4,4
2245967,-73.8543819228,40.7315074662,0,2,3,1,3
2245970,-74.025609509,40.6345223405,1,0,1,3,5
2246071,-73.8856962048,40.7573023067,0,2,0,1,3
2246282,-73.9885292467,40.7129949953,1,0,0,4,2
2246417,-73.9400618752,40.8271254574,0,1,2,0,4
2246637,-74.0235808213,40.6236259609,1,0,1,3,5
2247026,-73.9228852478,40.6577202158,1,0,1,2,2
2247112,-73.8760597084,40.8770253322,0,1,2,0,1
2247248,-73.8693681005,40.8577474219,0,1,2,0,1
2247333,-74.0803272926,40.6407799535,1,0,1,3,5
2247521,-73.9349145511,40.8438681533,0,1,2,0,1
2247715,-73.9561607962,40.7261620657,1,0,0,4,2
2247912,-74.0035483127,40.6240455327,1,0,1,2,0
2248039,-73.9400488921,40.701169235,1,0,0,2,2
2248254,-73.9467555751,40.6262016426,1,0,1,2,0
2248716,-73.978947972,40.6465920887,1,0,1,2,0
2249490,-73.873479311,40.8762540178,0,1,2,0,1
2249536,-73.8550645448,40.8987415579,0,1,2,0,1
2249815,-73.9517775874,40.6708312969,1,0,1,2,2
2249898,-73.9241065885,40.6296226555,1,0,1,2,0
2250273,-73.9192148054,40.6588759943,1,0,1,2,2
2250385,-73.8815215793,40.7442083766,0,2,3,1,3
2250538,-73.9382488575,40.7015827431,1,0,0,2,2
2250570,-73.8656245442,40.8587476839,0,1,2,0,1
2250671,-73.9081246737,40.7765767457,0,1,0,4,4
2250766,-74.0136423017,40.6074497592,1,0,1,3,0
2250801,-73.9363189558,40.6529223245,1,0,1,2,2
2250873,-74.0036402958,40.725377119,1,0,0,4,2
2251059,-74.0022102298,40.6841562808,1,0,1,2,2
2251062,-73.9083110433,40.8300249612,0,1,2,0,1
2251369,-73.9775405377,40.7811262745,0,1,0,4,4
2251465,-73.9548510913,40.7155832578,1,0,0,4,2
2251599,-73.8776629779,40.8841495181,0,1,2,0,1
2251725,-73.9585451122,40.5935434382,1,0,1,2,0
2251855,-73.751315074,40.6057048256,1,2,3,1,3
2252036,-73.8412023734,40.8567267439,0,1,2,0,1
2252134,-73.8680061919,40.6933304847,1,2,3,1,3
2252316,-73.9477479666,40.8310760955,0,1,2,0,4
2252325,-73.8515270613,40.7270106491,0,2,3,1,3
2252326,-73.9060012819,40.8791423142,0,1,2,0,1
2252709,-73.9745939339,40.6774288034,1,0,1,2,2
2252748,-73.9863690875,40.728057997,1,0,0,4,2
2252795,-73.8338909335,40.6983092349,0,2,3,1,3
2252877,-73.9638321897,40.6444254381,1,0,1,2,0
2253181,-73.8929767306,40.7505325175,0,2,0,4,4
2253844,-73.9764417006,40.7231130862,1,0,0,4,2
2253886,-73.9617319932,40.6119401724,1,0,1,2,0
2253888,-73.8958494724,40.7321754981,0,2,0,1,3
2254124,-73.9833125668,40.7303329971,1,0,0,4,2
2254131,-73.9398527486,40.8186359376,0,1,2,4,4
2254345,-73.8964900763,40.8633164942,0,1,2,0,1
2254433,-73.9440213428,40.8237294888,0,1,2,4,4
2254737,-73.9416760181,40.7953122057,0,1,0,4,4
2254756,-73.9663600953,40.6907113873,1,0,0,2,2
2254836,-73.8841514714,40.6555166025,1,2,3,2,2
2254934,-73.8279888854,40.7046876478,0,2,3,1,3
2255162,-73.9511759824,40.8278553033,0,1,2,4,4
2255171,-74.0025422796,40.5983680088,1,0,1,2,0
2255172,-74.0818019338,40.6238874797,1,0,1,3,5
2255218,-73.8518036845,40.8508452195,0,1,2,0,1
2255489,-73.8562250294,40.8304795604,0,1,2,0,1
2255494,-73.8814758133,40.6603913557,1,2,3,2,3
2255839,-73.9514215901,40.6646663764,1,0,1,2,2
2256034,-73.9136790124,40.8090484675,0,1,2,0,4
2256063,-73.9112885741,40.8815151675,0,1,2,0,1
2256202,-73.9078507324,40.7553678994,0,1,0,4,4
2256222,-73.9522431711,40.6348144567,1,0,1,2,0
2256347,-73.860304765,40.8734776587,0,1,2,0,1
2256786,-73.9404370272,40.848018389,0,1,2,0,1
2256820,-73.9412425729,40.5866793817,1,0,1,2,0
2256954,-73.7884449431,40.7660357943,0,2,3,1,3
2257131,-73.8216853553,40.6679062817,1,2,3,1,3
2258440,-73.9466336027,40.6255620498,1,0,1,2,0
2258607,-73.9924924222,40.7226541322,1,0,0,4,2
2259040,-73.9675299317,40.5913504885,1,0,1,2,0
2259192,-73.878812084,40.7418121328,0,2,3,1,3
2259293,-74.0320030821,40.6236760759,1,0,1,3,5
2259301,-73.8867730869,40.8287734486,0,1,2,0,1
2259524,-73.9225138766,40.6919747702,1,0,0,2,2
2259639,-73.9842105788,40.7320348718,1,0,0,4,2
2259732,-73.9660147614,40.6395458751,1,0,1,2,0
2259883,-73.9431958289,40.7072230388,1,0,0,4,2
2260042,-73.9145266365,40.8325493831,0,1,2,0,1
2260083,-73.8398741671,40.7912907669,0,1,2,1,3
2260162,-73.9124689171,40.6689251873,1,0,1,2,2
2260298,-73.9658429342,40.7570108583,0,1,0,4,4
2260299,-73.9194883436,40.8294130005,0,1,2,0,1
2260489,-73.9631090971,40.6292190876,1,0,1,2,0
2260587,-73.9473308712,40.8284519591,0,1,2,0,4
2260984,-73.9047970643,40.8185546831,0,1,2,0,1
2261002,-73.9569018973,40.6736522157,1,0,1,2,2
2261211,-73.9431958681,40.7875975253,0,1,0,4,4
2261228,-73.9431492693,40.8125662881,0,1,2,4,4
2261275,-73.9620023233,40.8014112499,0,1,0,4,4
2261322,-73.9806141647,40.7287790427,1,0,0,4,2
2261377,-73.973365795,40.6020923854,1,0,1,2,0
2261455,-73.962911206,40.6611765509,1,0,1,2,2
2261506,-73.9874515187,40.6895243898,1,0,1,2,2
2261561,-73.9791250504,40.7486425536,1,0,0,4,4
2261678,-74.0108571507,40.5777513272,1,0,1,3,0
2261938,-73.9422920613,40.8304229973,0,1,2,0,4
2262287,-73.9134906766,40.7455049009,0,1,0,4,4
2262663,-73.9963411145,40.7354064541,1,0,0,4,2
2262764,-73.8593891984,40.7370416306,0,2,3,1,3
2262897,-73.9452830094,40.822909424,0,1,2,4,4
2262910,-73.9833537306,40.724429032,1,0,0,4,2
2263018,-73.9058529757,40.8842802533,0,1,2,0,1
2263553,-73.8808564194,40.8275790253,0,1,2,0,1
2263576,-73.8147563554,40.7343599849,0,2,3,1,3
2263815,-73.9448276632,40.8273803498,0,1,2,0,4
