,X,Y,Z3,Z15,Z30
1204,-73.9712771007,40.7094231013,0,0,1
1205,-73.9612771007,40.7094231013,0,1,1
1206,-73.9512771007,40.7094231013,1,1,1
1207,-73.9412771007,40.7094231013,0,0,0
1208,-73.9312771007,40.7094231013,1,1,1
1209,-73.9212771007,40.7094231013,1,1,1
1210,-73.9112771007,40.7094231013,1,1,1
1211,-73.9012771007,40.7094231013,1,1,1
1212,-73.8912771007,40.7094231013,1,0,1
1213,-73.8812771007,40.7094231013,1,1,1
1214,-73.8712771007,40.7094231013,0,1,1
1215,-73.8612771007,40.7094231013,0,1,1
1216,-73.8512771007,40.7094231013,2,1,1
1217,-73.8412771007,40.7094231013,1,0,0
1218,-73.8312771007,40.7094231013,1,1,1
1219,-73.8212771007,40.7094231013,1,1,1
1220,-73.8112771007,40.7094231013,1,1,1
1221,-73.8012771007,40.7094231013,0,1,0
1222,-73.7912771007,40.7094231013,1,2,1
1223,-73.7812771007,40.7094231013,1,1,1
1224,-73.7712771007,40.7094231013,1,1,1
1225,-73.7612771007,40.7094231013,1,1,1
1226,-73.7512771007,40.7094231013,1,1,1
1227,-73.7412771007,40.7094231013,1,1,1
1228,-73.7312771007,40.7094231013,1,1,1
1229,-73.7212771007,40.7094231013,0,1,1
1230,-73.7112771007,40.7094231013,0,1,1
1231,-73.7012771007,40.7094231013,1,1,1
1232,-74.2512771007,40.7194231013,1,1,1
1233,-74.2412771007,40.7194231013,1,1,1
1234,-74.2312771007,40.7194231013,1,1,1
1235,-74.2212771007,40.7194231013,1,1,1
1236,-74.2112771007,40.7194231013,1,1,1
1237,-74.2012771007,40.7194231013,1,1,1
1238,-74.1912771007,40.7194231013,1,1,1
1239,-74.1812771007,40.7194231013,1,1,1
1240,-74.1712771007,40.7194231013,1,1,1
1241,-74.1612771007,40.7194231013,1,1,1
1242,-74.1512771007,40.7194231013,1,1,1
1243,-74.1412771007,40.7194231013,1,1,1
1244,-74.1312771007,40.7194231013,1,1,1
1245,-74.1212771007,40.7194231013,1,1,1
1246,-74.1112771007,40.7194231013,1,1,1
1247,-74.1012771007,40.7194231013,1,1,1
1248,-74.0912771007,40.7194231013,1,1,1
1249,-74.0812771007,40.7194231013,0,0,0
1250,-74.0712771007,40.7194231013,0,0,0
1251,-74.0612771007,40.7194231013,0,0,0
1252,-74.0512771007,40.7194231013,0,0,0
1253,-74.0412771007,40.7194231013,0,0,0
1254,-74.0312771007,40.7194231013,0,1,0
1255,-74.0212771007,40.7194231013,0,1,0
1256,-74.0112771007,40.7194231013,1,1,1
1257,-74.0012771007,40.7194231013,1,1,1
1258,-73.9912771007,40.7194231013,1,0,0
1259,-73.9812771007,40.7194231013,1,1,1
1260,-73.9712771007,40.7194231013,0,1,1
1261,-73.9612771007,40.7194231013,1,1,1
1262,-73.9512771007,40.7194231013,1,1,1
1263,-73.9412771007,40.7194231013,1,1,1
1264,-73.9312771007,40.7194231013,1,1,1
1265,-73.9212771007,40.7194231013,1,1,1
1266,-73.9112771007,40.7194231013,1,1,1
1267,-73.9012771007,40.7194231013,0,1,1
1268,-73.8912771007,40.7194231013,0,1,1
1269,-73.8812771007,40.7194231013,1,1,1
1270,-73.8712771007,40.7194231013,0,0,0
1271,-73.8612771007,40.7194231013,1,1,1
1272,-73.8512771007,40.7194231013,1,0,0
1273,-73.8412771007,40.7194231013,0,1,1
1274,-73.8312771007,40.7194231013,1,1,0
1275,-73.8212771007,40.7194231013,0,0,0
1276,-73.8112771007,40.7194231013,1,1,1
1277,-73.8012771007,40.7194231013,1,1,1
1278,-73.7912771007,40.7194231013,0,1,1
1279,-73.7812771007,40.7194231013,1,1,1
1280,-73.7712771007,40.7194231013,1,1,1
1281,-73.7612771007,40.7194231013,1,1,1
1282,-73.7512771007,40.7194231013,1,1,1
1283,-73.7412771007,40.7194231013,1,1,1
1284,-73.7312771007,40.7194231013,1,1,0
1285,-73.7212771007,40.7194231013,1,1,1
1286,-73.7112771007,40.7194231013,1,1,1
1287,-73.7012771007,40.7194231013,1,1,1
1288,-74.2512771007,40.7294231013,1,1,1
1289,-74.2412771007,40.7294231013,1,1,1
1290,-74.2312771007,40.7294231013,1,1,1
1291,-74.2212771007,40.7294231013,1,1,1
1292,-74.2112771007,40.7294231013,1,1,1
1293,-74.2012771007,40.7294231013,1,1,1
1294,-74.1912771007,40.7294231013,1,1,1
1295,-74.1812771007,40.7294231013,1,1,1
1296,-74.1712771007,40.7294231013,1,1,1
1297,-74.1612771007,40.7294231013,1,1,1
1298,-74.1512771007,40.7294231013,1,1,1
1299,-74.1412771007,40.7294231013,1,1,1
1300,-74.1312771007,40.7294231013,1,1,1
1301,-74.1212771007,40.7294231013,1,1,1
1302,-74.1112771007,40.7294231013,1,1,1
1303,-74.1012771007,40.7294231013,1,1,1
1304,-74.0912771007,40.7294231013,0,0,0
1305,-74.0812771007,40.7294231013,0,0,0
1306,-74.0712771007,40.7294231013,0,0,0
1307,-74.0612771007,40.7294231013,0,1,0
1308,-74.0512771007,40.7294231013,0,1,0
1309,-74.0412771007,40.7294231013,0,1,0
1310,-74.0312771007,40.7294231013,1,1,0
1311,-74.0212771007,40.7294231013,0,1,1
1312,-74.0112771007,40.7294231013,1,1,1
1313,-74.0012771007,40.7294231013,1,1,1
1314,-73.9912771007,40.7294231013,1,1,1
1315,-73.9812771007,40.7294231013,1,1,1
1316,-73.9712771007,40.7294231013,0,1,0
1317,-73.9612771007,40.7294231013,1,1,1
1318,-73.9512771007,40.7294231013,1,1,1
1319,-73.9412771007,40.7294231013,0,1,1
1320,-73.9312771007,40.7294231013,1,1,1
1321,-73.9212771007,40.7294231013,1,1,1
1322,-73.9112771007,40.7294231013,0,1,1
1323,-73.9012771007,40.7294231013,1,1,1
1324,-73.8912771007,40.7294231013,0,1,1
1325,-73.8812771007,40.7294231013,1,1,1
1326,-73.8712771007,40.7294231013,1,1,1
1327,-73.8612771007,40.7294231013,0,0,0
1328,-73.8512771007,40.7294231013,1,1,0
1329,-73.8412771007,40.7294231013,1,1,1
1330,-73.8312771007,40.7294231013,0,0,0
1331,-73.8212771007,40.7294231013,0,0,0
1332,-73.8112771007,40.7294231013,1,0,0
1333,-73.8012771007,40.7294231013,1,1,1
1334,-73.7912771007,40.7294231013,1,1,1
1335,-73.7812771007,40.7294231013,1,1,1
1336,-73.7712771007,40.7294231013,1,1,1
1337,-73.7612771007,40.7294231013,1,1,1
1338,-73.7512771007,40.7294231013,1,1,1
1339,-73.7412771007,40.7294231013,0,1,1
1340,-73.7312771007,40.7294231013,0,1,1
1341,-73.7212771007,40.7294231013,1,1,1
1342,-73.7112771007,40.7294231013,1,1,1
1343,-73.7012771007,40.7294231013,1,1,1
1344,-74.2512771007,40.7394231013,1,1,1
1345,-74.2412771007,40.7394231013,1,1,1
1346,-74.2312771007,40.7394231013,1,1,1
1347,-74.2212771007,40.7394231013,1,1,1
1348,-74.2112771007,40.7394231013,1,1,1
1349,-74.2012771007,40.7394231013,1,1,1
1350,-74.1912771007,40.7394231013,1,1,1
1351,-74.1812771007,40.7394231013,1,1,1
1352,-74.1712771007,40.7394231013,1,1,1
1353,-74.1612771007,40.7394231013,1,1,1
1354,-74.1512771007,40.7394231013,1,1,1
1355,-74.1412771007,40.7394231013,1,1,1
1356,-74.1312771007,40.7394231013,1,1,1
1357,-74.1212771007,40.7394231013,1,1,1
1358,-74.1112771007,40.7394231013,1,1,1
1359,-74.1012771007,40.7394231013,0,0,0
1360,-74.0912771007,40.7394231013,0,1,0
1361,-74.0812771007,40.7394231013,0,1,0
1362,-74.0712771007,40.7394231013,0,1,1
1363,-74.0612771007,40.7394231013,0,1,1
1364,-74.0512771007,40.7394231013,1,0,1
1365,-74.0412771007,40.7394231013,0,1,1
1366,-74.0312771007,40.7394231013,0,1,1
1367,-74.0212771007,40.7394231013,0,1,1
1368,-74.0112771007,40.7394231013,1,1,1
1369,-74.0012771007,40.7394231013,1,1,1
1370,-73.9912771007,40.7394231013,1,1,1
1371,-73.9812771007,40.7394231013,0,1,1
1372,-73.9712771007,40.7394231013,0,1,1
1373,-73.9612771007,40.7394231013,1,1,1
1374,-73.9512771007,40.7394231013,1,1,1
1375,-73.9412771007,40.7394231013,1,0,1
1376,-73.9312771007,40.7394231013,1,1,1
1377,-73.9212771007,40.7394231013,0,0,0
1378,-73.9112771007,40.7394231013,1,1,1
1379,-73.9012771007,40.7394231013,1,1,1
1380,-73.8912771007,40.7394231013,0,1,1
1381,-73.8812771007,40.7394231013,1,1,1
1382,-73.8712771007,40.7394231013,1,1,1
1383,-73.8612771007,40.7394231013,1,1,1
1384,-73.8512771007,40.7394231013,2,1,1
1385,-73.8412771007,40.7394231013,1,1,1
1386,-73.8312771007,40.7394231013,0,1,1
1387,-73.8212771007,40.7394231013,1,1,1
1388,-73.8112771007,40.7394231013,1,1,1
1389,-73.8012771007,40.7394231013,1,1,1
1390,-73.7912771007,40.7394231013,1,1,1
1391,-73.7812771007,40.7394231013,1,0,0
1392,-73.7712771007,40.7394231013,1,1,1
1393,-73.7612771007,40.7394231013,0,0,1
1394,-73.7512771007,40.7394231013,1,0,0
1395,-73.7412771007,40.7394231013,0,0,1
1396,-73.7312771007,40.7394231013,1,1,1
1397,-73.7212771007,40.7394231013,1,1,1
1398,-73.7112771007,40.7394231013,1,1,1
1399,-73.7012771007,40.7394231013,1,1,1
1400,-74.2512771007,40.7494231013,1,1,1
1401,-74.2412771007,40.7494231013,1,1,1
1402,-74.2312771007,40.7494231013,1,1,1
1403,-74.2212771007,40.7494231013,1,1,1
1404,-74.2112771007,40.7494231013,1,1,1
1405,-74.2012771007,40.7494231013,1,1,1
1406,-74.1912771007,40.7494231013,1,1,1
1407,-74.1812771007,40.7494231013,1,1,1
1408,-74.1712771007,40.7494231013,1,1,1
1409,-74.1612771007,40.7494231013,1,1,1
1410,-74.1512771007,40.7494231013,1,1,1
1411,-74.1412771007,40.7494231013,1,1,1
1412,-74.1312771007,40.7494231013,1,1,1
1413,-74.1212771007,40.7494231013,1,1,1
1414,-74.1112771007,40.7494231013,0,1,0
1415,-74.1012771007,40.7494231013,0,1,1
1416,-74.0912771007,40.7494231013,0,0,1
1417,-74.0812771007,40.7494231013,0,0,1
1418,-74.0712771007,40.7494231013,0,1,1
1419,-74.0612771007,40.7494231013,0,1,1
1420,-74.0512771007,40.7494231013,0,1,1
1421,-74.0412771007,40.7494231013,0,1,1
1422,-74.0312771007,40.7494231013,0,1,1
1423,-74.0212771007,40.7494231013,0,1,1
1424,-74.0112771007,40.7494231013,1,1,1
1425,-74.0012771007,40.7494231013,2,2,1
1426,-73.9912771007,40.7494231013,0,1,1
1427,-73.9812771007,40.7494231013,1,1,1
1428,-73.9712771007,40.7494231013,0,1,1
1429,-73.9612771007,40.7494231013,1,1,1
1430,-73.9512771007,40.7494231013,1,1,1
1431,-73.9412771007,40.7494231013,1,1,1
1432,-73.9312771007,40.7494231013,1,1,1
1433,-73.9212771007,40.7494231013,1,0,0
1434,-73.9112771007,40.7494231013,2,1,1
1435,-73.9012771007,40.7494231013,1,1,1
1436,-73.8912771007,40.7494231013,0,0,0
1437,-73.8812771007,40.7494231013,1,1,1
1438,-73.8712771007,40.7494231013,1,1,1
1439,-73.8612771007,40.7494231013,1,1,1
1440,-73.8512771007,40.7494231013,1,1,1
1441,-73.8412771007,40.7494231013,1,1,1
1442,-73.8312771007,40.7494231013,1,1,1
1443,-73.8212771007,40.7494231013,1,1,1
1444,-73.8112771007,40.7494231013,1,1,1
1445,-73.8012771007,40.7494231013,0,1,1
1446,-73.7912771007,40.7494231013,1,1,1
1447,-73.7812771007,40.7494231013,1,0,1
1448,-73.7712771007,40.7494231013,1,1,1
1449,-73.7612771007,40.7494231013,1,1,1
1450,-73.7512771007,40.7494231013,1,1,1
1451,-73.7412771007,40.7494231013,1,0,0
1452,-73.7312771007,40.7494231013,1,0,1
1453,-73.7212771007,40.7494231013,0,1,1
1454,-73.7112771007,40.7494231013,1,1,1
1455,-73.7012771007,40.7494231013,1,1,1
1456,-74.2512771007,40.7594231013,1,1,1
1457,-74.2412771007,40.7594231013,1,1,1
1458,-74.2312771007,40.7594231013,1,1,1
1459,-74.2212771007,40.7594231013,1,1,1
1460,-74.2112771007,40.7594231013,1,1,1
1461,-74.2012771007,40.7594231013,1,1,1
1462,-74.1912771007,40.7594231013,1,1,1
1463,-74.1812771007,40.7594231013,1,1,1
1464,-74.1712771007,40.7594231013,1,1,1
1465,-74.1612771007,40.7594231013,1,1,1
1466,-74.1512771007,40.7594231013,1,1,1
1467,-74.1412771007,40.7594231013,1,1,1
1468,-74.1312771007,40.7594231013,1,1,1
1469,-74.1212771007,40.7594231013,0,1,1
1470,-74.1112771007,40.7594231013,0,0,1
1471,-74.1012771007,40.7594231013,0,1,1
1472,-74.0912771007,40.7594231013,0,1,1
1473,-74.0812771007,40.7594231013,0,1,1
1474,-74.0712771007,40.7594231013,0,1,1
1475,-74.0612771007,40.7594231013,0,1,1
1476,-74.0512771007,40.7594231013,0,0,1
1477,-74.0412771007,40.7594231013,0,1,1
1478,-74.0312771007,40.7594231013,1,1,1
1479,-74.0212771007,40.7594231013,1,1,1
1480,-74.0112771007,40.7594231013,0,1,1
1481,-74.0012771007,40.7594231013,1,1,1
1482,-73.9912771007,40.7594231013,1,1,1
1483,-73.9812771007,40.7594231013,1,1,1
1484,-73.9712771007,40.7594231013,0,1,1
1485,-73.9612771007,40.7594231013,1,1,1
1486,-73.9512771007,40.7594231013,1,1,1
1487,-73.9412771007,40.7594231013,1,1,1
1488,-73.9312771007,40.7594231013,1,1,1
1489,-73.9212771007,40.7594231013,1,1,0
1490,-73.9112771007,40.7594231013,1,0,1
1491,-73.9012771007,40.7594231013,0,1,1
1492,-73.8912771007,40.7594231013,1,1,1
1493,-73.8812771007,40.7594231013,1,1,1
1494,-73.8712771007,40.7594231013,1,1,1
1495,-73.8612771007,40.7594231013,1,1,0
1496,-73.8512771007,40.7594231013,1,1,1
1497,-73.8412771007,40.7594231013,1,1,0
1498,-73.8312771007,40.7594231013,1,1,1
1499,-73.8212771007,40.7594231013,0,0,0
1500,-73.8112771007,40.7594231013,1,1,1
1501,-73.8012771007,40.7594231013,1,1,1
1502,-73.7912771007,40.7594231013,1,1,1
1503,-73.7812771007,40.7594231013,1,1,1
1504,-73.7712771007,40.7594231013,0,0,0
1505,-73.7612771007,40.7594231013,1,1,1
1506,-73.7512771007,40.7594231013,1,1,1
1507,-73.7412771007,40.7594231013,1,1,1
1508,-73.7312771007,40.7594231013,1,1,1
1509,-73.7212771007,40.7594231013,2,1,1
1510,-73.7112771007,40.7594231013,1,1,1
1511,-73.7012771007,40.7594231013,1,1,1
1512,-74.2512771007,40.7694231013,1,1,1
1513,-74.2412771007,40.7694231013,1,1,1
1514,-74.2312771007,40.7694231013,1,1,1
1515,-74.2212771007,40.7694231013,1,1,1
1516,-74.2112771007,40.7694231013,1,1,1
1517,-74.2012771007,40.7694231013,1,1,1
1518,-74.1912771007,40.7694231013,1,1,1
1519,-74.1812771007,40.7694231013,1,1,1
1520,-74.1712771007,40.7694231013,1,1,1
1521,-74.1612771007,40.7694231013,1,1,1
1522,-74.1512771007,40.7694231013,1,1,1
1523,-74.1412771007,40.7694231013,1,1,1
1524,-74.1312771007,40.7694231013,0,1,1
1525,-74.1212771007,40.7694231013,0,1,1
1526,-74.1112771007,40.7694231013,0,1,1
1527,-74.1012771007,40.7694231013,0,1,1
1528,-74.0912771007,40.7694231013,0,1,1
1529,-74.0812771007,40.7694231013,0,0,1
1530,-74.0712771007,40.7694231013,0,1,1
1531,-74.0612771007,40.7694231013,0,1,1
1532,-74.0512771007,40.7694231013,1,1,1
1533,-74.0412771007,40.7694231013,1,1,1
1534,-74.0312771007,40.7694231013,1,1,1
1535,-74.0212771007,40.7694231013,1,1,1
1536,-74.0112771007,40.7694231013,2,1,1
1537,-74.0012771007,40.7694231013,0,1,1
1538,-73.9912771007,40.7694231013,0,1,1
1539,-73.9812771007,40.7694231013,1,1,1
1540,-73.9712771007,40.7694231013,1,1,1
1541,-73.9612771007,40.7694231013,1,1,1
1542,-73.9512771007,40.7694231013,1,0,1
1543,-73.9412771007,40.7694231013,1,0,1
1544,-73.9312771007,40.7694231013,1,1,1
1545,-73.9212771007,40.7694231013,0,0,1
1546,-73.9112771007,40.7694231013,1,1,1
1547,-73.9012771007,40.7694231013,1,1,1
1548,-73.8912771007,40.7694231013,1,1,1
1549,-73.8812771007,40.7694231013,1,1,1
1550,-73.8712771007,40.7694231013,1,1,1
1551,-73.8612771007,40.7694231013,1,1,1
1552,-73.8512771007,40.7694231013,1,1,1
1553,-73.8412771007,40.7694231013,1,1,1
1554,-73.8312771007,40.7694231013,1,1,1
1555,-73.8212771007,40.7694231013,1,1,0
1556,-73.8112771007,40.7694231013,1,1,1
1557,-73.8012771007,40.7694231013,1,1,1
1558,-73.7912771007,40.7694231013,2,1,0
1559,-73.7812771007,40.7694231013,1,1,1
1560,-73.7712771007,40.7694231013,1,1,1
1561,-73.7612771007,40.7694231013,1,1,1
1562,-73.7512771007,40.7694231013,1,1,1
1563,-73.7412771007,40.7694231013,0,0,0
1564,-73.7312771007,40.7694231013,2,1,1
1565,-73.7212771007,40.7694231013,2,1,1
1566,-73.7112771007,40.7694231013,1,1,1
1567,-73.7012771007,40.7694231013,1,1,1
1568,-74.2512771007,40.7794231013,1,1,1
1569,-74.2412771007,40.7794231013,1,1,1
1570,-74.2312771007,40.7794231013,1,1,1
1571,-74.2212771007,40.7794231013,1,1,1
1572,-74.2112771007,40.7794231013,1,1,1
1573,-74.2012771007,40.7794231013,1,1,1
1574,-74.1912771007,40.7794231013,1,1,1
1575,-74.1812771007,40.7794231013,1,1,1
1576,-74.1712771007,40.7794231013,1,1,1
1577,-74.1612771007,40.7794231013,1,1,1
1578,-74.1512771007,40.7794231013,1,1,1
1579,-74.1412771007,40.7794231013,0,1,1
1580,-74.1312771007,40.7794231013,0,1,1
1581,-74.1212771007,40.7794231013,0,1,1
1582,-74.1112771007,40.7794231013,0,0,1
1583,-74.1012771007,40.7794231013,0,1,1
1584,-74.0912771007,40.7794231013,0,1,1
1585,-74.0812771007,40.7794231013,1,1,1
1586,-74.0712771007,40.7794231013,1,1,1
1587,-74.0612771007,40.7794231013,1,1,1
1588,-74.0512771007,40.7794231013,1,1,1
1589,-74.0412771007,40.7794231013,1,0,1
1590,-74.0312771007,40.7794231013,1,1,1
1591,-74.0212771007,40.7794231013,1,1,1
1592,-74.0112771007,40.7794231013,0,1,1
1593,-74.0012771007,40.7794231013,1,1,1
1594,-73.9912771007,40.7794231013,1,0,0
1595,-73.9812771007,40.7794231013,1,1,1
1596,-73.9712771007,40.7794231013,0,1,1
1597,-73.9612771007,40.7794231013,1,1,1
1598,-73.9512771007,40.7794231013,1,1,1
1599,-73.9412771007,40.7794231013,0,0,0
1600,-73.9312771007,40.7794231013,1,1,1
1601,-73.9212771007,40.7794231013,1,0,1
1602,-73.9112771007,40.7794231013,1,1,1
1603,-73.9012771007,40.7794231013,1,1,1
1604,-73.8912771007,40.7794231013,1,1,1
1605,-73.8812771007,40.7794231013,1,1,1
1606,-73.8712771007,40.7794231013,1,1,1
1607,-73.8612771007,40.7794231013,1,1,1
1608,-73.8512771007,40.7794231013,1,1,1
1609,-73.8412771007,40.7794231013,1,1,1
1610,-73.8312771007,40.7794231013,1,0,0
1611,-73.8212771007,40.7794231013,1,1,1
1612,-73.8112771007,40.7794231013,1,1,1
1613,-73.8012771007,40.7794231013,1,1,1
1614,-73.7912771007,40.7794231013,1,1,1
1615,-73.7812771007,40.7794231013,2,1,1
1616,-73.7712771007,40.7794231013,1,1,0
1617,-73.7612771007,40.7794231013,0,1,1
1618,-73.7512771007,40.7794231013,1,1,1
1619,-73.7412771007,40.7794231013,1,1,1
1620,-73.7312771007,40.7794231013,1,1,1
1621,-73.7212771007,40.7794231013,2,1,1
1622,-73.7112771007,40.7794231013,1,1,1
1623,-73.7012771007,40.7794231013,1,1,1
1624,-74.2512771007,40.7894231013,1,1,1
1625,-74.2412771007,40.7894231013,1,1,1
1626,-74.2312771007,40.7894231013,1,1,1
1627,-74.2212771007,40.7894231013,1,1,1
1628,-74.2112771007,40.7894231013,1,1,1
1629,-74.2012771007,40.7894231013,1,1,1
1630,-74.1912771007,40.7894231013,1,1,1
1631,-74.1812771007,40.7894231013,1,1,1
1632,-74.1712771007,40.7894231013,1,1,1
1633,-74.1612771007,40.7894231013,1,1,1
1634,-74.1512771007,40.7894231013,1,1,1
1635,-74.1412771007,40.7894231013,0,1,1
1636,-74.1312771007,40.7894231013,0,1,1
1637,-74.1212771007,40.7894231013,0,1,1
1638,-74.1112771007,40.7894231013,1,1,1
1639,-74.1012771007,40.7894231013,1,1,1
1640,-74.0912771007,40.7894231013,1,1,1
1641,-74.0812771007,40.7894231013,1,1,1
1642,-74.0712771007,40.7894231013,1,1,1
1643,-74.0612771007,40.7894231013,1,1,1
1644,-74.0512771007,40.7894231013,1,1,1
1645,-74.0412771007,40.7894231013,1,1,1
1646,-74.0312771007,40.7894231013,1,1,1
1647,-74.0212771007,40.7894231013,0,1,1
1648,-74.0112771007,40.7894231013,1,1,0
1649,-74.0012771007,40.7894231013,1,0,0
1650,-73.9912771007,40.7894231013,0,0,0
1651,-73.9812771007,40.7894231013,2,1,0
1652,-73.9712771007,40.7894231013,1,1,1
1653,-73.9612771007,40.7894231013,1,1,1
1654,-73.9512771007,40.7894231013,0,1,1
1655,-73.9412771007,40.7894231013,1,1,1
1656,-73.9312771007,40.7894231013,1,0,1
1657,-73.9212771007,40.7894231013,1,1,1
1658,-73.9112771007,40.7894231013,1,1,1
1659,-73.9012771007,40.7894231013,1,1,1
1660,-73.8912771007,40.7894231013,1,1,1
1661,-73.8812771007,40.7894231013,1,1,1
1662,-73.8712771007,40.7894231013,1,1,1
1663,-73.8612771007,40.7894231013,1,1,1
1664,-73.8512771007,40.7894231013,1,1,1
1665,-73.8412771007,40.7894231013,0,1,1
1666,-73.8312771007,40.7894231013,1,1,1
1667,-73.8212771007,40.7894231013,1,1,1
1668,-73.8112771007,40.7894231013,1,1,1
1669,-73.8012771007,40.7894231013,1,1,1
1670,-73.7912771007,40.7894231013,1,1,1
1671,-73.7812771007,40.7894231013,1,0,0
1672,-73.7712771007,40.7894231013,0,0,0
1673,-73.7612771007,40.7894231013,1,1,1
1674,-73.7512771007,40.7894231013,1,1,1
1675,-73.7412771007,40.7894231013,1,1,1
1676,-73.7312771007,40.7894231013,1,1,1
1677,-73.7212771007,40.7894231013,2,1,1
1678,-73.7112771007,40.7894231013,2,1,1
1679,-73.7012771007,40.7894231013,1,1,1
1680,-74.2512771007,40.7994231013,1,1,1
1681,-74.2412771007,40.7994231013,1,1,1
1682,-74.2312771007,40.7994231013,1,1,1
1683,-74.2212771007,40.7994231013,1,1,1
1684,-74.2112771007,40.7994231013,1,1,1
1685,-74.2012771007,40.7994231013,1,1,1
1686,-74.1912771007,40.7994231013,1,1,1
1687,-74.1812771007,40.7994231013,1,1,1
1688,-74.1712771007,40.7994231013,1,1,1
1689,-74.1612771007,40.7994231013,1,1,1
1690,-74.1512771007,40.7994231013,0,1,1
1691,-74.1412771007,40.7994231013,1,1,1
1692,-74.1312771007,40.7994231013,1,1,1
1693,-74.1212771007,40.7994231013,1,0,1
1694,-74.1112771007,40.7994231013,1,1,1
1695,-74.1012771007,40.7994231013,1,1,1
1696,-74.0912771007,40.7994231013,1,1,1
1697,-74.0812771007,40.7994231013,1,1,1
1698,-74.0712771007,40.7994231013,1,1,1
1699,-74.0612771007,40.7994231013,1,1,1
1700,-74.0512771007,40.7994231013,1,1,1
1701,-74.0412771007,40.7994231013,1,1,1
1702,-74.0312771007,40.7994231013,1,1,1
1703,-74.0212771007,40.7994231013,1,0,0
1704,-74.0112771007,40.7994231013,1,0,0
1705,-74.0012771007,40.7994231013,1,1,1
1706,-73.9912771007,40.7994231013,1,1,1
1707,-73.9812771007,40.7994231013,2,1,0
1708,-73.9712771007,40.7994231013,0,1,1
1709,-73.9612771007,40.7994231013,1,1,1
1710,-73.9512771007,40.7994231013,1,1,1
1711,-73.9412771007,40.7994231013,1,1,1
1712,-73.9312771007,40.7994231013,1,1,1
1713,-73.9212771007,40.7994231013,1,1,0
1714,-73.9112771007,40.7994231013,1,1,1
1715,-73.9012771007,40.7994231013,1,1,1
1716,-73.8912771007,40.7994231013,0,1,1
1717,-73.8812771007,40.7994231013,1,1,1
1718,-73.8712771007,40.7994231013,1,1,1
1719,-73.8612771007,40.7994231013,1,1,1
1720,-73.8512771007,40.7994231013,0,1,1
1721,-73.8412771007,40.7994231013,0,1,1
1722,-73.8312771007,40.7994231013,2,1,1
1723,-73.8212771007,40.7994231013,1,1,1
1724,-73.8112771007,40.7994231013,1,1,2
1725,-73.8012771007,40.7994231013,1,1,1
1726,-73.7912771007,40.7994231013,1,1,1
1727,-73.7812771007,40.7994231013,1,0,0
1728,-73.7712771007,40.7994231013,0,0,0
1729,-73.7612771007,40.7994231013,0,0,0
1730,-73.7512771007,40.7994231013,1,1,1
1731,-73.7412771007,40.7994231013,1,1,1
1732,-73.7312771007,40.7994231013,1,1,1
1733,-73.7212771007,40.7994231013,0,1,1
1734,-73.7112771007,40.7994231013,2,1,1
1735,-73.7012771007,40.7994231013,1,1,1
1736,-74.2512771007,40.8094231013,1,1,1
1737,-74.2412771007,40.8094231013,1,1,1
1738,-74.2312771007,40.8094231013,1,1,1
1739,-74.2212771007,40.8094231013,1,1,1
1740,-74.2112771007,40.8094231013,1,1,1
1741,-74.2012771007,40.8094231013,1,1,1
1742,-74.1912771007,40.8094231013,1,1,1
1743,-74.1812771007,40.8094231013,1,1,1
1744,-74.1712771007,40.8094231013,1,1,1
1745,-74.1612771007,40.8094231013,1,1,1
1746,-74.1512771007,40.8094231013,1,1,1
1747,-74.1412771007,40.8094231013,1,0,1
1748,-74.1312771007,40.8094231013,1,1,1
1749,-74.1212771007,40.8094231013,1,1,1
1750,-74.1112771007,40.8094231013,1,1,1
1751,-74.1012771007,40.8094231013,1,1,1
1752,-74.0912771007,40.8094231013,1,1,1
1753,-74.0812771007,40.8094231013,1,1,1
1754,-74.0712771007,40.8094231013,1,1,1
1755,-74.0612771007,40.8094231013,1,1,1
1756,-74.0512771007,40.8094231013,1,1,1
1757,-74.0412771007,40.8094231013,1,0,0
1758,-74.0312771007,40.8094231013,1,0,0
1759,-74.0212771007,40.8094231013,1,0,0
1760,-74.0112771007,40.8094231013,1,1,1
1761,-74.0012771007,40.8094231013,1,1,1
1762,-73.9912771007,40.8094231013,2,0,0
1763,-73.9812771007,40.8094231013,1,0,1
1764,-73.9712771007,40.8094231013,2,1,1
1765,-73.9612771007,40.8094231013,1,1,1
1766,-73.9512771007,40.8094231013,0,1,1
1767,-73.9412771007,40.8094231013,1,1,1
1768,-73.9312771007,40.8094231013,1,1,0
1769,-73.9212771007,40.8094231013,1,1,1
1770,-73.9112771007,40.8094231013,1,1,1
1771,-73.9012771007,40.8094231013,1,0,1
1772,-73.8912771007,40.8094231013,0,1,1
1773,-73.8812771007,40.8094231013,1,1,1
1774,-73.8712771007,40.8094231013,1,1,1
1775,-73.8612771007,40.8094231013,1,1,1
1776,-73.8512771007,40.8094231013,1,1,1
1777,-73.8412771007,40.8094231013,1,1,1
1778,-73.8312771007,40.8094231013,1,1,1
1779,-73.8212771007,40.8094231013,0,0,0
1780,-73.8112771007,40.8094231013,0,1,1
1781,-73.8012771007,40.8094231013,0,1,1
1782,-73.7912771007,40.8094231013,1,1,1
1783,-73.7812771007,40.8094231013,1,1,0
1784,-73.7712771007,40.8094231013,1,0,0
1785,-73.7612771007,40.8094231013,0,0,0
