,X,Y,KMean2,KMean3,KMean4,KMean5,KMean6
2143457,-73.8188625366,40.689261746,0,2,0,4,5
2143458,-73.961841071,40.6479490977,0,0,3,1,4
2143459,-73.8064247818,40.6908746384,0,2,0,4,5
2143460,-73.9463404749,40.8288494861,1,1,2,2,2
2143462,-73.8885821253,40.6439626893,0,2,3,1,0
2143468,-73.9571448036,40.7725075094,1,1,2,0,1
2143470,-73.7318249068,40.6916582023,0,2,0,4,5
2143474,-73.7117186274,40.7289852273,0,2,0,4,5
2143482,-73.8918463713,40.7042685591,0,2,3,1,0
2143483,-74.1112308494,40.6398511785,0,0,1,3,3
2143484,-73.9395810441,40.8512841427,1,1,2,2,2
2143486,-73.7550227697,40.6581906004,0,2,0,4,5
2143489,-73.883173633,40.7590701378,1,2,2,0,0
2143505,-73.8542735652,40.7497078003,1,2,0,4,0
2143507,-73.9164379026,40.6371709976,0,0,3,1,4
2143508,-73.8541193077,40.6850025444,0,2,0,4,0
2143512,-73.95210978,40.7152582683,0,0,3,0,1
2143513,-73.8627660696,40.8792664282,1,1,2,2,2
2143514,-73.8603346797,40.6802014088,0,2,0,4,0
2143520,-73.751090469,40.721007448,0,2,0,4,5
2143523,-73.7821300946,40.5952547642,0,2,0,4,5
2143528,-74.1274815674,40.6286739926,0,0,1,3,3
2143531,-73.8399608458,40.872413743,1,1,2,2,2
2143532,-73.8430004486,40.8714298272,1,1,2,2,2
2143540,-74.1233892453,40.6365944343,0,0,1,3,3
2143541,-73.9094515836,40.708856534,0,0,3,1,0
2143542,-73.8239120502,40.8184897208,1,1,2,2,2
2143543,-73.9204242733,40.7085215467,0,0,3,1,0
2143545,-73.8964691326,40.8651581686,1,1,2,2,2
2143550,-73.9134837821,40.6368723757,0,0,3,1,4
2143551,-73.9553440947,40.8035140679,1,1,2,0,1
2143553,-74.008183172,40.7304601742,0,0,3,0,1
2143554,-73.8060132938,40.6749020768,0,2,0,4,5
2143558,-74.1473740815,40.6298277313,0,0,1,3,3
2143560,-73.8033658441,40.795172961,1,2,0,4,5
2143562,-73.9433194831,40.6848120668,0,0,3,1,4
2143564,-73.941886167,40.633184774,0,0,3,1,4
2143571,-73.8616412142,40.7507818494,1,2,0,4,0
2143580,-73.8647778588,40.8555655828,1,1,2,2,2
2143583,-73.9185794495,40.8309768497,1,1,2,2,2
2143594,-73.9504981764,40.7189712477,0,0,3,0,1
2143597,-73.9414449651,40.7089815553,0,0,3,1,0
2143598,-73.8279868902,40.690085455,0,2,0,4,5
2143602,-73.8865650992,40.7621339187,1,1,2,0,0
2143606,-73.8644151139,40.8153962648,1,1,2,2,2
2143607,-73.7321992335,40.6909344515,0,2,0,4,5
2143615,-73.8216909811,40.70490588,0,2,0,4,5
2143616,-73.9341976756,40.7976357094,1,1,2,0,1
2143619,-73.8801915503,40.6590121444,0,2,0,1,0
2143630,-73.8184800415,40.6787651132,0,2,0,4,5
2143632,-73.7807975658,40.7028178597,0,2,0,4,5
2143634,-73.8719661474,40.7419145159,0,2,0,4,0
2143640,-73.9897220282,40.7440849584,0,0,3,0,1
2143642,-73.9549750247,40.6656202603,0,0,3,1,4
2143643,-73.95422103,40.8188538808,1,1,2,2,2
2143644,-73.7326418794,40.7271280951,0,2,0,4,5
2143645,-73.9457912311,40.6425683637,0,0,3,1,4
2143652,-73.8920656944,40.704691459,0,2,3,1,0
2143653,-73.9083676222,40.6367558762,0,0,3,1,4
2143654,-73.9218765047,40.8266260121,1,1,2,2,2
2143662,-73.8680173632,40.7605551471,1,2,0,4,0
2143663,-73.9548305553,40.6713650227,0,0,3,1,4
2143664,-74.1240604032,40.6332533024,0,0,1,3,3
2143702,-73.9216925911,40.8171044595,1,1,2,2,2
2143703,-73.8171743914,40.6907934061,0,2,0,4,5
2143704,-73.8884056132,40.6396202641,0,2,3,1,0
2143713,-73.9162925695,40.7013273299,0,0,3,1,0
2143717,-73.9586188206,40.7999773375,1,1,2,0,1
2143718,-73.7832378619,40.6721852576,0,2,0,4,5
2143719,-73.9217192421,40.7422335546,0,0,3,0,1
2143720,-73.8108624542,40.6747976145,0,2,0,4,5
2143726,-73.7484616972,40.6776836514,0,2,0,4,5
2143728,-73.8490466123,40.8743417842,1,1,2,2,2
2143732,-73.9043142568,40.8653790275,1,1,2,2,2
2143734,-73.9799750583,40.7424121231,0,0,3,0,1
2143735,-73.9045048314,40.6823106157,0,0,3,1,0
2143737,-74.171781986,40.5485860456,0,0,1,3,3
2143743,-74.108543507,40.626958723,0,0,1,3,3
2143745,-73.8152330589,40.6730535459,0,2,0,4,5
2143746,-73.9468749027,40.652795935,0,0,3,1,4
2143748,-73.9126848719,40.7022221884,0,0,3,1,0
2143750,-73.9520076595,40.6717207007,0,0,3,1,4
2143753,-73.921210371,40.6293572074,0,0,3,1,4
2143756,-73.8865531024,40.6632098762,0,2,3,1,0
2143757,-73.9242882712,40.6504859009,0,0,3,1,4
2143758,-73.9365693685,40.6700416556,0,0,3,1,4
2143759,-73.9467271429,40.6527958667,0,0,3,1,4
2143764,-73.8519288648,40.8433248764,1,1,2,2,2
2143773,-73.809468117,40.5899564613,0,2,0,4,5
2143774,-73.909438207,40.6868434799,0,0,3,1,0
2143776,-74.1012950626,40.6149596115,0,0,1,3,3
2143783,-73.8994545167,40.8562185735,1,1,2,2,2
2143785,-73.8352777459,40.8697475402,1,1,2,2,2
2143789,-73.9044915279,40.8854373933,1,1,2,2,2
2143793,-73.8763163557,40.7526649718,1,2,0,4,0
2143795,-73.8530463694,40.8495485624,1,1,2,2,2
2143802,-73.865137754,40.7547329466,1,2,0,4,0
2143804,-73.7587166424,40.7171041512,0,2,0,4,5
2143808,-74.1014765702,40.5732412251,0,0,1,3,3
2143839,-74.131454518,40.6301379827,0,0,1,3,3
2143840,-73.7562719517,40.6674733873,0,2,0,4,5
2143841,-73.9207470678,40.6251134423,0,0,3,1,4
2143843,-73.9526228697,40.6430050573,0,0,3,1,4
2143854,-73.7685514186,40.684604242,0,2,0,4,5
2143874,-73.907746066,40.7553623261,1,1,3,0,0
2143889,-73.905708859,40.8864484394,1,1,2,2,2
2143890,-73.7360593074,40.7242155448,0,2,0,4,5
2143891,-73.756333151,40.6674954752,0,2,0,4,5
2143892,-73.938563472,40.6928380807,0,0,3,1,4
2143893,-73.898181293,40.859082926,1,1,2,2,2
2143894,-73.9466081944,40.6528205146,0,0,3,1,4
2143897,-73.9035719521,40.6916310851,0,0,3,1,0
2143899,-73.851495136,40.8400965375,1,1,2,2,2
2143901,-73.8565595784,40.8948734199,1,1,2,2,2
2143902,-73.9320245133,40.7611816026,1,1,3,0,1
2143904,-73.7542010807,40.7471854615,1,2,0,4,5
2143906,-73.7401058911,40.7208596615,0,2,0,4,5
2143908,-73.9050700994,40.6550087713,0,0,3,1,0
2143912,-73.8738868621,40.686164988,0,2,0,4,0
2143916,-74.0007685896,40.7360240791,0,0,3,0,1
2143923,-73.9165338955,40.698695273,0,0,3,1,0
2143929,-73.9637622114,40.6737506482,0,0,3,1,4
2143933,-73.8924387844,40.8467594803,1,1,2,2,2
2143942,-74.0059786586,40.730861044,0,0,3,0,1
2143944,-73.8492735058,40.8747428064,1,1,2,2,2
2143945,-73.943042499,40.7558133664,0,0,3,0,1
2143950,-73.8454500296,40.9002496418,1,1,2,2,2
2143972,-73.8269059118,40.699501152,0,2,0,4,5
2143974,-73.8815649879,40.7441507814,0,2,0,0,0
2143975,-73.8584326222,40.8730664175,1,1,2,2,2
2143977,-73.9171153713,40.8459536936,1,1,2,2,2
2143984,-73.8078612702,40.6779052234,0,2,0,4,5
2143989,-73.9162499921,40.8242149464,1,1,2,2,2
2143991,-73.8503104246,40.8767285709,1,1,2,2,2
2143997,-73.8645940463,40.7221246143,0,2,0,4,0
2144002,-73.8574523937,40.8951489944,1,1,2,2,2
2144003,-73.8680319853,40.7385999011,0,2,0,4,0
2144006,-73.9530382054,40.6723771275,0,0,3,1,4
2144009,-73.922043966,40.7083607139,0,0,3,1,0
2144013,-73.84988566,40.875874419,1,1,2,2,2
2144014,-73.9399649412,40.6622318383,0,0,3,1,4
2144020,-73.9088290189,40.69462168,0,0,3,1,0
2144025,-74.1710949197,40.548666671,0,0,1,3,3
2144026,-73.8946430485,40.8288358014,1,1,2,2,2
2144028,-73.9059031098,40.7032159392,0,0,3,1,0
2144031,-74.0187624729,40.6420004602,0,0,1,1,4
2144032,-73.933899797,40.6393178058,0,0,3,1,4
2144033,-73.9520581264,40.6717234665,0,0,3,1,4
2144038,-73.9444605546,40.6481478764,0,0,3,1,4
2144040,-73.8659746691,40.728057657,0,2,0,4,0
2144049,-73.8821912999,40.7450709158,0,2,0,0,0
2144050,-73.7138249897,40.7442788366,1,2,0,4,5
2144052,-73.9297915882,40.6980975302,0,0,3,1,0
2144053,-73.93285596,40.6382412445,0,0,3,1,4
2144058,-73.8855121377,40.6753874297,0,2,3,1,0
2144059,-74.1103788605,40.595298493,0,0,1,3,3
2144062,-73.8627530063,40.8523107156,1,1,2,2,2
2144063,-73.8182466688,40.6823768738,0,2,0,4,5
2144064,-73.8226054539,40.6879006782,0,2,0,4,5
2144065,-73.8485445547,40.8931477534,1,1,2,2,2
2144066,-73.8816426798,40.7044808455,0,2,0,4,0
2144067,-73.816830166,40.6900847066,0,2,0,4,5
2144089,-73.9028026666,40.7468797317,0,2,3,0,0
2144090,-73.7372979089,40.7275889541,0,2,0,4,5
2144095,-74.0306380331,40.616336874,0,0,1,3,4
2144100,-73.9478895124,40.7887635097,1,1,2,0,1
2144102,-73.9416367619,40.8359697318,1,1,2,2,2
2144110,-74.1046584851,40.6145037072,0,0,1,3,3
2144118,-73.8264222382,40.6830372647,0,2,0,4,5
2144121,-73.7840349358,40.6832015681,0,2,0,4,5
2144122,-73.9867496075,40.7195932085,0,0,3,0,1
2144125,-73.7681686437,40.60180126,0,2,0,4,5
2144134,-73.921435215,40.6984873759,0,0,3,1,0
2144150,-73.9214795936,40.7434822534,0,0,3,0,1
2144152,-73.9725473738,40.7883410979,1,1,2,0,1
2144163,-73.9476404607,40.8069719247,1,1,2,0,1
2144165,-73.8490610012,40.8743747393,1,1,2,2,2
2144171,-73.7933828425,40.6836194708,0,2,0,4,5
2144175,-73.8837645891,40.8692878195,1,1,2,2,2
2144178,-73.7647119139,40.7089892915,0,2,0,4,5
2144186,-73.9204756099,40.8106123592,1,1,2,2,2
2144187,-73.8888207004,40.8251688826,1,1,2,2,2
2144189,-73.8424180797,40.8715278425,1,1,2,2,2
2144190,-73.8165579885,40.6789185173,0,2,0,4,5
2144195,-73.9395917768,40.8235461021,1,1,2,2,2
2144196,-73.8545261335,40.7398242622,0,2,0,4,0
2144225,-73.9840987316,40.7320074089,0,0,3,0,1
2144226,-73.9035135392,40.6821588262,0,0,3,1,0
2144227,-73.9215628043,40.8076762492,1,1,2,2,2
2144231,-73.9670881272,40.6403229618,0,0,3,1,4
2144232,-73.9572671395,40.806915511,1,1,2,0,1
2144233,-73.9344825684,40.8457837145,1,1,2,2,2
2144237,-73.898754104,40.646661985,0,0,3,1,0
2144239,-73.8876125711,40.7574853456,1,1,2,0,0
2144244,-74.1596758696,40.5359197221,0,0,1,3,3
2144245,-73.9198604348,40.6254806297,0,0,3,1,4
2144246,-73.8789610927,40.7352742837,0,2,0,4,0
2144247,-73.9135234835,40.8342229103,1,1,2,2,2
2144248,-73.79662654,40.6911459415,0,2,0,4,5
2144249,-73.9186195799,40.691807396,0,0,3,1,0
2144250,-73.8939160126,40.8564935734,1,1,2,2,2
2144253,-73.9676898553,40.6924354835,0,0,3,1,4
2144255,-73.8999924168,40.8615080811,1,1,2,2,2
2144256,-73.9365476194,40.6701679033,0,0,3,1,4
2144262,-73.9390768433,40.8216382525,1,1,2,2,2
2144268,-73.8555397202,40.7516746371,1,2,0,4,0
2144273,-73.9977478322,40.6448016494,0,0,3,1,4
2144279,-73.9214629136,40.8402889125,1,1,2,2,2
2144283,-73.8762664271,40.7523410378,1,2,0,4,0
2144293,-73.878949063,40.7061441178,0,2,0,4,0
2144297,-73.7478475258,40.7247442569,0,2,0,4,5
2144298,-73.731522414,40.6557337097,0,2,0,4,5
2144307,-73.8565912205,40.8751775598,1,1,2,2,2
2144310,-73.8604917871,40.755040315,1,2,0,4,0
2144311,-73.9629260422,40.6733935609,0,0,3,1,4
2144338,-73.8825699526,40.7452304981,0,2,0,0,0
2144339,-73.9243180813,40.7417522154,0,0,3,0,1
2144340,-73.7523202839,40.7036356878,0,2,0,4,5
2144342,-73.904364991,40.8652967286,1,1,2,2,2
2144352,-73.949069397,40.7900677848,1,1,2,0,1
2144353,-74.2501470165,40.5124519315,0,0,1,3,3
2144354,-73.9212102576,40.629453275,0,0,3,1,4
2144355,-73.9401015521,40.6746712418,0,0,3,1,4
2144359,-74.250158307,40.5135470935,0,0,1,3,3
2144363,-73.8664379659,40.6841172158,0,2,0,4,0
2144364,-73.8588364574,40.7424563564,0,2,0,4,0
2144365,-73.9493759043,40.662433989,0,0,3,1,4
2144366,-73.9066643977,40.8446886346,1,1,2,2,2
2144367,-73.9243818114,40.6601640646,0,0,3,1,4
2144368,-73.826523349,40.687135369,0,2,0,4,5
2144371,-73.9279343845,40.6213001668,0,0,3,1,4
2144375,-73.8653642676,40.7623114595,1,2,0,4,0
2144387,-73.9299955651,40.8335533962,1,1,2,2,2
2144397,-73.9029876077,40.7537088237,1,1,3,0,0
2144401,-73.8824650815,40.7453511602,0,2,0,0,0
2144407,-73.9548124974,40.6714144216,0,0,3,1,4
2144409,-73.8656877049,40.6842645603,0,2,0,4,0
2144412,-73.9743353504,40.6935844708,0,0,3,1,4
2144415,-73.9044591535,40.8651842739,1,1,2,2,2
2144417,-73.9463919581,40.6528231588,0,0,3,1,4
2144419,-73.9473109854,40.6527824117,0,0,3,1,4
2144420,-73.7510113895,40.7209304235,0,2,0,4,5
2144421,-73.9450044761,40.6353107738,0,0,3,1,4
2144425,-73.8596437851,40.7532250054,1,2,0,4,0
2144427,-73.7319115733,40.655753831,0,2,0,4,5
2144450,-73.8095188187,40.7223897657,0,2,0,4,5
2144452,-73.7560955432,40.667412628,0,2,0,4,5
2144455,-73.8280480344,40.836962438,1,1,2,2,2
2144459,-73.9183519941,40.7689760278,1,1,2,0,1
2144460,-73.9687918819,40.6492494765,0,0,3,1,4
2144461,-73.8078757387,40.6778887788,0,2,0,4,5
2144466,-73.8586564103,40.7422722371,0,2,0,4,0
2144469,-74.1711488728,40.5486583562,0,0,1,3,3
2144470,-73.8178199445,40.6920817294,0,2,0,4,5
2144471,-73.9108339572,40.6515439779,0,0,3,1,4
2144479,-73.8824507997,40.867985502,1,1,2,2,2
2144483,-73.9255241458,40.7604474817,1,1,3,0,1
2144493,-73.8811163948,40.7447651438,0,2,0,0,0
2144505,-73.9235854975,40.6505183735,0,0,3,1,4
2144507,-73.8541229073,40.6850052937,0,2,0,4,0
2144514,-73.9391744746,40.8373627728,1,1,2,2,2
2144521,-73.9354410196,40.6663547913,0,0,3,1,4
2144525,-73.9712222871,40.7877918282,1,1,2,0,1
2144527,-73.8259356735,40.8141890645,1,1,2,2,2
2144530,-74.0904672909,40.5720070255,0,0,1,3,3
2144531,-73.7373366154,40.6619311516,0,2,0,4,5
2144536,-73.8215622041,40.5845850789,0,2,0,4,5
2144537,-73.8482327562,40.906146165,1,1,2,2,2
2144539,-73.9678201805,40.6390825256,0,0,3,1,4
2144540,-73.9462369749,40.6528422999,0,0,3,1,4
2144541,-73.858027766,40.8747045037,1,1,2,2,2
2144546,-73.8831519703,40.7590728606,1,2,2,0,0
2144550,-74.1604066627,40.6290527246,0,0,1,3,3
2144578,-73.9657076621,40.683226204,0,0,3,1,4
2144579,-73.8355816778,40.8696601433,1,1,2,2,2
2144580,-73.9141747535,40.6375041948,0,0,3,1,4
2144587,-73.8544789879,40.7399312481,0,2,0,4,0
2144588,-73.8865091043,40.8182993424,1,1,2,2,2
2144590,-73.7448676783,40.7265766875,0,2,0,4,5
2144602,-73.8542198694,40.685183827,0,2,0,4,0
2144603,-73.8220732963,40.681932711,0,2,0,4,5
2144604,-73.8442970508,40.6929275609,0,2,0,4,5
2144606,-73.8994328355,40.8562130652,1,1,2,2,2
2144608,-73.9069198075,40.6311553431,0,0,3,1,4
2144609,-73.7686705179,40.6845715441,0,2,0,4,5
2144614,-73.7760249919,40.6709170751,0,2,0,4,5
2144615,-73.8282557402,40.7117036751,0,2,0,4,5
2144616,-73.9005023782,40.6462984543,0,0,3,1,4
2144617,-73.9247240975,40.644302187,0,0,3,1,4
2144618,-73.8885440033,40.7573874396,1,1,2,0,0
2144620,-74.0906074868,40.5718696747,0,0,1,3,3
2144635,-73.8135449081,40.7030731895,0,2,0,4,5
2144637,-73.8733410042,40.6868999878,0,2,0,4,0
2144640,-73.9289579386,40.8610931445,1,1,2,2,2
2144641,-73.9466878487,40.6974588317,0,0,3,1,4
2144643,-74.0676323013,40.6080619734,0,0,1,3,3
2144649,-73.7865498328,40.7074124411,0,2,0,4,5
2144651,-73.764554132,40.7128124367,0,2,0,4,5
2144653,-73.913696999,40.8871106689,1,1,2,2,2
2144655,-73.9160861504,40.6819436103,0,0,3,1,0
2144659,-73.9175573009,40.6847663007,0,0,3,1,0
2144660,-73.8899715477,40.6295758427,0,0,3,1,4
2144661,-73.9247205344,40.6442665024,0,0,3,1,4
2144662,-73.8571959271,40.755247622,1,2,0,4,0
2144664,-73.9318799572,40.7613434572,1,1,3,0,1
2144665,-73.8288223374,40.7663718458,1,2,0,4,5
2144668,-73.8864524916,40.7286670497,0,2,0,4,0
2144669,-73.8176198975,40.5846063368,0,2,0,4,5
2144694,-73.9501312259,40.7947589938,1,1,2,0,1
2144695,-73.8744535847,40.7528605786,1,2,0,4,0
2144704,-73.8916414953,40.6705515778,0,2,3,1,0
2144720,-73.9382172517,40.6928790669,0,0,3,1,4
2144721,-73.940244354,40.8251081859,1,1,2,2,2
2144724,-73.9622353751,40.798084717,1,1,2,0,1
2144727,-73.9206299317,40.6933211684,0,0,3,1,0
2144733,-73.7656622614,40.6613034013,0,2,0,4,5
2144734,-73.918540038,40.7392038878,0,0,3,0,0
2144735,-73.9459835816,40.6275187819,0,0,3,1,4
2144739,-73.8683128784,40.8666939486,1,1,2,2,2
2144791,-73.9973825923,40.6776758635,0,0,3,1,4
2144797,-73.888147544,40.662453878,0,2,3,1,0
2144798,-73.9354653836,40.6672523475,0,0,3,1,4
2144801,-73.9196638084,40.6721143785,0,0,3,1,0
2144805,-73.8931747737,40.7620743633,1,1,2,0,0
2144807,-73.9462866004,40.6852059924,0,0,3,1,4
2144808,-73.9622551097,40.8014991642,1,1,2,0,1
2144809,-73.9082023276,40.8512030575,1,1,2,2,2
2144812,-73.9551247299,40.6842024472,0,0,3,1,4
2144817,-73.8988860973,40.8187500157,1,1,2,2,2
2144818,-74.1027893321,40.5842247668,0,0,1,3,3
2144821,-74.148010588,40.5610751045,0,0,1,3,3
2144822,-73.8792167823,40.6678712789,0,2,0,1,0
2144825,-73.9649045847,40.7088071989,0,0,3,1,1
2144828,-74.1602003412,40.6091367676,0,0,1,3,3
2144873,-73.9622948318,40.8015156456,1,1,2,0,1
2144878,-74.1595460447,40.6322378823,0,0,1,3,3
2144886,-73.9013799093,40.8766407877,1,1,2,2,2
2144892,-73.9560944327,40.7173678332,0,0,3,0,1
2144899,-73.9463527636,40.6477837183,0,0,3,1,4
2144903,-73.9237113052,40.6728637129,0,0,3,1,4
2144906,-73.9978090899,40.6448400775,0,0,3,1,4
2144918,-73.9264531177,40.7592952858,1,1,3,0,1
2144963,-73.8930711027,40.7614429758,1,1,2,0,0
2144970,-73.9125700376,40.6385322813,0,0,3,1,4
2144972,-73.856980128,40.6893264106,0,2,0,4,0
2144976,-73.8220840468,40.6819574306,0,2,0,4,5
2144979,-73.9896563573,40.7021807334,0,0,3,1,1
2144980,-74.0067750734,40.6502443779,0,0,3,1,4
2144981,-73.822087623,40.6819684152,0,2,0,4,5
2144982,-73.8046612182,40.7906573268,1,2,0,4,5
2144994,-73.7560105634,40.6985273059,0,2,0,4,5
2144996,-73.915748113,40.6527114709,0,0,3,1,4
2144997,-73.7655823195,40.6614871393,0,2,0,4,5
2145043,-73.9974042231,40.6776923326,0,0,3,1,4
2145047,-73.9682159751,40.693195931,0,0,3,1,4
2145048,-73.947312121,40.6741614968,0,0,3,1,4
2145049,-73.9240940679,40.8243466336,1,1,2,2,2
2145060,-73.7407590676,40.7170980524,0,2,0,4,5
2145062,-73.7339264672,40.6529890123,0,2,0,4,5
2145065,-73.8744677454,40.6687335452,0,2,0,4,0
2145073,-73.8736056125,40.6880695523,0,2,0,4,0
2145075,-73.9592791437,40.6770456236,0,0,3,1,4
2145078,-73.9551802631,40.6766817897,0,0,3,1,4
2145086,-73.8323701713,40.8384234997,1,1,2,2,2
2145088,-73.9600937473,40.6893864057,0,0,3,1,4
2145096,-74.1470919922,40.5606837766,0,0,1,3,3
2145150,-73.7878219775,40.6896204174,0,2,0,4,5
2145154,-73.9996398308,40.6118998805,0,0,1,1,4
2145157,-73.9516293299,40.6615209471,0,0,3,1,4
2145162,-73.7812183515,40.6899923214,0,2,0,4,5
2145163,-73.9877681063,40.7721305663,1,0,3,0,1
2145165,-73.9979990799,40.6779832905,0,0,3,1,4
2145181,-73.9797057847,40.7260258955,0,0,3,0,1
2145199,-73.9397009036,40.8028015521,1,1,2,0,1
2145203,-73.9155858162,40.6528074193,0,0,3,1,4
2145205,-73.9879522207,40.7722074384,1,0,3,0,1
2145207,-74.0041072929,40.6340612499,0,0,1,1,4
2145267,-73.8425691939,40.871843689,1,1,2,2,2
2145278,-74.0087288459,40.7369542221,0,0,3,0,1
2145280,-73.7321737721,40.7053527206,0,2,0,4,5
2145281,-73.9408316702,40.6969207403,0,0,3,1,4
2145297,-73.9244790983,40.6729246045,0,0,3,1,4
2145306,-73.7471202287,40.5988501209,0,2,0,4,5
2145309,-73.8425763799,40.8718629117,1,1,2,2,2
2145311,-73.7491779904,40.6933277311,0,2,0,4,5
2145313,-73.9458760175,40.6268874295,0,0,3,1,4
2145362,-73.8774996084,40.8707524964,1,1,2,2,2
2145366,-73.9431173476,40.8076477286,1,1,2,0,2
2145367,-73.8999607652,40.8777429327,1,1,2,2,2
2145369,-73.8935556525,40.6705670887,0,2,3,1,0
2145380,-73.9421269673,40.6961830563,0,0,3,1,4
2145385,-73.9795552827,40.7814752309,1,1,2,0,1
2145386,-73.8995961058,40.8534218438,1,1,2,2,2
2145389,-73.9152251333,40.6530377159,0,0,3,1,4
2145396,-73.8629331213,40.8596283123,1,1,2,2,2
2145402,-73.8878965865,40.7431497941,0,2,0,0,0
2145404,-73.9550299756,40.6856983109,0,0,3,1,4
2145405,-73.9272386059,40.85311597,1,1,2,2,2
2145406,-73.9828509709,40.7013592356,0,0,3,1,4
2145409,-73.8988454835,40.7313794447,0,2,3,0,0
2145412,-73.9598446262,40.6120712786,0,0,3,1,4
2145413,-73.9528451806,40.6904486347,0,0,3,1,4
2145414,-74.1004402969,40.6261810772,0,0,1,3,3
2145467,-73.9570643631,40.6620802943,0,0,3,1,4
2145471,-73.9502768397,40.8222309956,1,1,2,2,2
2145472,-73.9103117276,40.8443155031,1,1,2,2,2
2145473,-73.8925466431,40.8538271989,1,1,2,2,2
2145474,-74.0090103868,40.737558046,0,0,3,0,1
2145478,-73.8940189323,40.7329204017,0,2,3,0,0
2145487,-73.9343000538,40.6865831381,0,0,3,1,4
2145496,-73.9602029286,40.6514536308,0,0,3,1,4
2145549,-74.1247603973,40.6299560507,0,0,1,3,3
2145567,-73.8760007531,40.6779000221,0,2,0,4,0
2145569,-73.9292348081,40.8523102688,1,1,2,2,2
2145628,-73.9401980965,40.7157604778,0,0,3,0,1
2145630,-73.9276757821,40.8533083741,1,1,2,2,2
2145633,-73.816502813,40.6858682083,0,2,0,4,5
2145634,-73.9661339982,40.6530914204,0,0,3,1,4
2145635,-73.951979258,40.8213177261,1,1,2,2,2
2145637,-73.859996446,40.815550178,1,1,2,2,2
2145644,-73.94324711,40.829158158,1,1,2,2,2
2145694,-73.9433823636,40.7084253374,0,0,3,1,0
2145696,-73.9488071698,40.6849216851,0,0,3,1,4
2145700,-73.9523113246,40.7764058833,1,1,2,0,1
2145707,-73.949595962,40.8243688345,1,1,2,2,2
2145710,-74.0116030043,40.6438568801,0,0,1,1,4
2145711,-73.9805964567,40.7895943318,1,1,2,0,1
2145712,-73.9004230877,40.70184169,0,2,3,1,0
2145713,-73.9355774383,40.6146815181,0,0,3,1,4
2145729,-73.8475289751,40.7351189324,0,2,0,4,0
2145767,-73.9909818083,40.635257697,0,0,3,1,4
2145768,-73.9160907428,40.8129669683,1,1,2,2,2
2145772,-73.8469476466,40.7352855915,0,2,0,4,0
2145787,-73.982356414,40.7303630468,0,0,3,0,1
2145799,-73.9264140877,40.7750198864,1,1,2,0,1
2145817,-73.777801426,40.6960380092,0,2,0,4,5
2145858,-73.965200081,40.6402373175,0,0,3,1,4
2145885,-73.9847077123,40.735504308,0,0,3,0,1
2145886,-73.9038721857,40.7735211266,1,1,2,0,1
2145887,-73.9151591175,40.8041365079,1,1,2,2,2
2145899,-73.893175186,40.6605345651,0,2,3,1,0
2145900,-74.1650888425,40.6358367149,0,0,1,3,3
2145902,-73.8319908948,40.8426415727,1,1,2,2,2
2145947,-73.9210263884,40.8091909709,1,1,2,2,2
2145975,-73.7507404463,40.7219948078,0,2,0,4,5
2146013,-73.9059113978,40.843000027,1,1,2,2,2
2146024,-73.9108752279,40.6665113033,0,0,3,1,0
2146026,-73.9418686978,40.8145445938,1,1,2,2,2
2146042,-73.7638537595,40.5958883937,0,2,0,4,5
2146056,-73.9311201453,40.6687978826,0,0,3,1,4
2146061,-73.9926230201,40.6835439815,0,0,3,1,4
2146065,-73.9529553514,40.8000602518,1,1,2,0,1
2146128,-73.952683386,40.801572485,1,1,2,0,1
2146129,-73.908554494,40.7054715293,0,0,3,1,0
2146131,-73.8725861406,40.6800125142,0,2,0,4,0
2146132,-73.9368613911,40.8109052037,1,1,2,2,2
2146138,-73.9359520075,40.6672608537,0,0,3,1,4
2146139,-73.8806984427,40.8310454387,1,1,2,2,2
2146142,-73.91618947,40.8062863819,1,1,2,2,2
2146150,-73.886781843,40.8533578303,1,1,2,2,2
2146155,-73.9031611473,40.8577862247,1,1,2,2,2
2146206,-74.0853701353,40.6394423537,0,0,1,3,3
2146209,-73.8832561073,40.8705937819,1,1,2,2,2
2146218,-73.852286689,40.8237857038,1,1,2,2,2
2146223,-73.9101051135,40.7056813529,0,0,3,1,0
2146230,-73.9043099023,40.8533297853,1,1,2,2,2
2146232,-73.8539811689,40.8402945861,1,1,2,2,2
2146248,-73.950506954,40.6877193509,0,0,3,1,4
2146291,-73.8861864338,40.8548695766,1,1,2,2,2
2146295,-73.9487350549,40.6849243978,0,0,3,1,4
2146299,-74.1226805142,40.570538861,0,0,1,3,3
2146300,-73.9126115662,40.8489366105,1,1,2,2,2
2146301,-73.9353336211,40.8217487475,1,1,2,2,2
2146303,-73.9209323395,40.687664404,0,0,3,1,0
2146307,-73.8678443432,40.6803804552,0,2,0,4,0
2146310,-73.9357825955,40.667252525,0,0,3,1,4
2146311,-73.9943323737,40.7222342895,0,0,3,0,1
2146320,-73.9824817812,40.7475726611,0,0,3,0,1
2146373,-73.7643735139,40.7169676504,0,2,0,4,5
2146380,-73.8667165697,40.7593953663,1,2,0,4,0
2146400,-73.8744137463,40.6686950594,0,2,0,4,0
2146406,-73.8868434574,40.8532618261,1,1,2,2,2
2146419,-73.9101235328,40.8231014682,1,1,2,2,2
2146424,-73.9410176773,40.7883182958,1,1,2,0,1
2146425,-73.8522573828,40.8711593462,1,1,2,2,2
