,X,Y,Z3,Z15,Z30
1203,-73.7706958083,40.7094231013,1,1,1
1204,-73.7606958083,40.7094231013,0,1,1
1205,-73.7506958083,40.7094231013,1,1,2
1206,-73.7406958083,40.7094231013,0,1,1
1207,-73.7306958083,40.7094231013,1,1,1
1208,-73.7206958083,40.7094231013,1,1,1
1209,-73.7106958083,40.7094231013,1,1,1
1210,-74.2506958083,40.7194231013,1,1,1
1211,-74.2406958083,40.7194231013,1,1,1
1212,-74.2306958083,40.7194231013,1,1,1
1213,-74.2206958083,40.7194231013,1,1,1
1214,-74.2106958083,40.7194231013,1,1,1
1215,-74.2006958083,40.7194231013,1,1,1
1216,-74.1906958083,40.7194231013,1,1,1
1217,-74.1806958083,40.7194231013,1,1,1
1218,-74.1706958083,40.7194231013,1,1,1
1219,-74.1606958083,40.7194231013,1,1,1
1220,-74.1506958083,40.7194231013,1,1,1
1221,-74.1406958083,40.7194231013,1,1,1
1222,-74.1306958083,40.7194231013,1,0,0
1223,-74.1206958083,40.7194231013,1,0,0
1224,-74.1106958083,40.7194231013,0,1,2
1225,-74.1006958083,40.7194231013,0,1,1
1226,-74.0906958083,40.7194231013,0,2,2
1227,-74.0806958083,40.7194231013,2,0,0
1228,-74.0706958083,40.7194231013,2,0,0
1229,-74.0606958083,40.7194231013,2,0,0
1230,-74.0506958083,40.7194231013,2,0,0
1231,-74.0406958083,40.7194231013,2,0,0
1232,-74.0306958083,40.7194231013,2,0,0
1233,-74.0206958083,40.7194231013,0,0,0
1234,-74.0106958083,40.7194231013,0,1,0
1235,-74.0006958083,40.7194231013,1,1,1
1236,-73.9906958083,40.7194231013,0,2,2
1237,-73.9806958083,40.7194231013,1,1,0
1238,-73.9706958083,40.7194231013,0,0,0
1239,-73.9606958083,40.7194231013,1,2,1
1240,-73.9506958083,40.7194231013,2,2,2
1241,-73.9406958083,40.7194231013,1,1,1
1242,-73.9306958083,40.7194231013,2,2,1
1243,-73.9206958083,40.7194231013,2,2,2
1244,-73.9106958083,40.7194231013,2,2,2
1245,-73.9006958083,40.7194231013,2,2,2
1246,-73.8906958083,40.7194231013,1,0,2
1247,-73.8806958083,40.7194231013,0,0,2
1248,-73.8706958083,40.7194231013,0,1,1
1249,-73.8606958083,40.7194231013,0,0,0
1250,-73.8506958083,40.7194231013,0,2,0
1251,-73.8406958083,40.7194231013,0,2,2
1252,-73.8306958083,40.7194231013,0,0,0
1253,-73.8206958083,40.7194231013,0,0,0
1254,-73.8106958083,40.7194231013,2,2,2
1255,-73.8006958083,40.7194231013,2,1,2
1256,-73.7906958083,40.7194231013,0,0,2
1257,-73.7806958083,40.7194231013,1,2,2
1258,-73.7706958083,40.7194231013,1,1,0
1259,-73.7606958083,40.7194231013,1,1,1
1260,-73.7506958083,40.7194231013,1,1,1
1261,-73.7406958083,40.7194231013,0,1,1
1262,-73.7306958083,40.7194231013,0,1,1
1263,-73.7206958083,40.7194231013,0,1,1
1264,-73.7106958083,40.7194231013,1,1,1
1265,-74.2506958083,40.7294231013,1,1,1
1266,-74.2406958083,40.7294231013,1,1,1
1267,-74.2306958083,40.7294231013,1,1,1
1268,-74.2206958083,40.7294231013,1,1,1
1269,-74.2106958083,40.7294231013,1,1,1
1270,-74.2006958083,40.7294231013,1,1,1
1271,-74.1906958083,40.7294231013,1,1,1
1272,-74.1806958083,40.7294231013,1,1,1
1273,-74.1706958083,40.7294231013,1,1,1
1274,-74.1606958083,40.7294231013,1,1,1
1275,-74.1506958083,40.7294231013,1,1,1
1276,-74.1406958083,40.7294231013,1,1,1
1277,-74.1306958083,40.7294231013,1,0,0
1278,-74.1206958083,40.7294231013,2,1,1
1279,-74.1106958083,40.7294231013,0,1,1
1280,-74.1006958083,40.7294231013,0,1,2
1281,-74.0906958083,40.7294231013,2,0,0
1282,-74.0806958083,40.7294231013,2,0,0
1283,-74.0706958083,40.7294231013,2,0,0
1284,-74.0606958083,40.7294231013,2,0,0
1285,-74.0506958083,40.7294231013,2,0,0
1286,-74.0406958083,40.7294231013,2,0,0
1287,-74.0306958083,40.7294231013,2,0,0
1288,-74.0206958083,40.7294231013,2,0,0
1289,-74.0106958083,40.7294231013,0,0,0
1290,-74.0006958083,40.7294231013,1,1,2
1291,-73.9906958083,40.7294231013,1,1,1
1292,-73.9806958083,40.7294231013,2,2,2
1293,-73.9706958083,40.7294231013,0,0,0
1294,-73.9606958083,40.7294231013,2,2,2
1295,-73.9506958083,40.7294231013,2,2,2
1296,-73.9406958083,40.7294231013,0,2,2
1297,-73.9306958083,40.7294231013,2,2,2
1298,-73.9206958083,40.7294231013,1,1,1
1299,-73.9106958083,40.7294231013,0,2,1
1300,-73.9006958083,40.7294231013,2,2,2
1301,-73.8906958083,40.7294231013,1,1,2
1302,-73.8806958083,40.7294231013,0,1,2
1303,-73.8706958083,40.7294231013,0,1,2
1304,-73.8606958083,40.7294231013,0,0,0
1305,-73.8506958083,40.7294231013,2,0,0
1306,-73.8406958083,40.7294231013,0,2,2
1307,-73.8306958083,40.7294231013,0,0,2
1308,-73.8206958083,40.7294231013,2,0,0
1309,-73.8106958083,40.7294231013,0,0,2
1310,-73.8006958083,40.7294231013,2,2,2
1311,-73.7906958083,40.7294231013,2,2,2
1312,-73.7806958083,40.7294231013,2,2,2
1313,-73.7706958083,40.7294231013,0,0,2
1314,-73.7606958083,40.7294231013,2,2,2
1315,-73.7506958083,40.7294231013,1,1,1
1316,-73.7406958083,40.7294231013,2,1,1
1317,-73.7306958083,40.7294231013,0,1,1
1318,-73.7206958083,40.7294231013,1,1,1
1319,-73.7106958083,40.7294231013,1,1,1
1320,-74.2506958083,40.7394231013,1,1,1
1321,-74.2406958083,40.7394231013,1,1,1
1322,-74.2306958083,40.7394231013,1,1,1
1323,-74.2206958083,40.7394231013,1,1,1
1324,-74.2106958083,40.7394231013,1,1,1
1325,-74.2006958083,40.7394231013,1,1,1
1326,-74.1906958083,40.7394231013,1,1,1
1327,-74.1806958083,40.7394231013,1,1,1
1328,-74.1706958083,40.7394231013,1,1,1
1329,-74.1606958083,40.7394231013,1,1,1
1330,-74.1506958083,40.7394231013,1,1,1
1331,-74.1406958083,40.7394231013,1,1,1
1332,-74.1306958083,40.7394231013,1,0,0
1333,-74.1206958083,40.7394231013,2,1,0
1334,-74.1106958083,40.7394231013,0,1,2
1335,-74.1006958083,40.7394231013,2,0,0
1336,-74.0906958083,40.7394231013,2,0,0
1337,-74.0806958083,40.7394231013,2,0,0
1338,-74.0706958083,40.7394231013,2,0,0
1339,-74.0606958083,40.7394231013,2,0,0
1340,-74.0506958083,40.7394231013,2,0,0
1341,-74.0406958083,40.7394231013,2,0,0
1342,-74.0306958083,40.7394231013,2,0,0
1343,-74.0206958083,40.7394231013,1,0,0
1344,-74.0106958083,40.7394231013,0,2,0
1345,-74.0006958083,40.7394231013,1,1,2
1346,-73.9906958083,40.7394231013,2,1,1
1347,-73.9806958083,40.7394231013,2,2,2
1348,-73.9706958083,40.7394231013,1,0,0
1349,-73.9606958083,40.7394231013,0,2,2
1350,-73.9506958083,40.7394231013,1,2,2
1351,-73.9406958083,40.7394231013,2,1,1
1352,-73.9306958083,40.7394231013,2,1,1
1353,-73.9206958083,40.7394231013,0,0,2
1354,-73.9106958083,40.7394231013,1,0,1
1355,-73.9006958083,40.7394231013,1,2,0
1356,-73.8906958083,40.7394231013,2,2,2
1357,-73.8806958083,40.7394231013,0,0,0
1358,-73.8706958083,40.7394231013,1,1,1
1359,-73.8606958083,40.7394231013,0,0,0
1360,-73.8506958083,40.7394231013,2,1,1
1361,-73.8406958083,40.7394231013,2,2,2
1362,-73.8306958083,40.7394231013,0,2,0
1363,-73.8206958083,40.7394231013,1,0,0
1364,-73.8106958083,40.7394231013,0,0,1
1365,-73.8006958083,40.7394231013,2,0,0
1366,-73.7906958083,40.7394231013,2,0,0
1367,-73.7806958083,40.7394231013,0,0,0
1368,-73.7706958083,40.7394231013,1,1,0
1369,-73.7606958083,40.7394231013,0,0,2
1370,-73.7506958083,40.7394231013,0,0,0
1371,-73.7406958083,40.7394231013,0,1,1
1372,-73.7306958083,40.7394231013,1,1,1
1373,-73.7206958083,40.7394231013,1,1,1
1374,-73.7106958083,40.7394231013,1,2,1
1375,-74.2506958083,40.7494231013,1,1,1
1376,-74.2406958083,40.7494231013,1,1,1
1377,-74.2306958083,40.7494231013,1,1,1
1378,-74.2206958083,40.7494231013,1,1,1
1379,-74.2106958083,40.7494231013,1,1,1
1380,-74.2006958083,40.7494231013,1,1,1
1381,-74.1906958083,40.7494231013,1,1,1
1382,-74.1806958083,40.7494231013,1,1,1
1383,-74.1706958083,40.7494231013,1,1,1
1384,-74.1606958083,40.7494231013,1,1,1
1385,-74.1506958083,40.7494231013,1,1,1
1386,-74.1406958083,40.7494231013,1,1,1
1387,-74.1306958083,40.7494231013,1,0,1
1388,-74.1206958083,40.7494231013,2,1,0
1389,-74.1106958083,40.7494231013,2,0,0
1390,-74.1006958083,40.7494231013,2,2,0
1391,-74.0906958083,40.7494231013,2,2,0
1392,-74.0806958083,40.7494231013,2,0,0
1393,-74.0706958083,40.7494231013,1,0,0
1394,-74.0606958083,40.7494231013,1,0,0
1395,-74.0506958083,40.7494231013,1,0,0
1396,-74.0406958083,40.7494231013,0,0,0
1397,-74.0306958083,40.7494231013,0,0,1
1398,-74.0206958083,40.7494231013,0,1,0
1399,-74.0106958083,40.7494231013,0,0,0
1400,-74.0006958083,40.7494231013,2,2,2
1401,-73.9906958083,40.7494231013,0,1,1
1402,-73.9806958083,40.7494231013,2,2,2
1403,-73.9706958083,40.7494231013,1,0,0
1404,-73.9606958083,40.7494231013,1,1,1
1405,-73.9506958083,40.7494231013,0,1,1
1406,-73.9406958083,40.7494231013,0,2,0
1407,-73.9306958083,40.7494231013,0,2,2
1408,-73.9206958083,40.7494231013,0,2,0
1409,-73.9106958083,40.7494231013,2,2,2
1410,-73.9006958083,40.7494231013,2,2,2
1411,-73.8906958083,40.7494231013,0,0,0
1412,-73.8806958083,40.7494231013,0,0,0
1413,-73.8706958083,40.7494231013,1,1,1
1414,-73.8606958083,40.7494231013,1,1,1
1415,-73.8506958083,40.7494231013,1,1,1
1416,-73.8406958083,40.7494231013,2,0,2
1417,-73.8306958083,40.7494231013,2,2,0
1418,-73.8206958083,40.7494231013,0,0,0
1419,-73.8106958083,40.7494231013,0,2,1
1420,-73.8006958083,40.7494231013,1,1,1
1421,-73.7906958083,40.7494231013,2,2,2
1422,-73.7806958083,40.7494231013,0,2,2
1423,-73.7706958083,40.7494231013,2,2,2
1424,-73.7606958083,40.7494231013,2,2,2
1425,-73.7506958083,40.7494231013,2,2,2
1426,-73.7406958083,40.7494231013,2,2,0
1427,-73.7306958083,40.7494231013,2,2,1
1428,-73.7206958083,40.7494231013,0,1,2
1429,-73.7106958083,40.7494231013,2,1,1
1430,-74.2506958083,40.7594231013,1,1,1
1431,-74.2406958083,40.7594231013,1,1,1
1432,-74.2306958083,40.7594231013,1,1,1
1433,-74.2206958083,40.7594231013,1,1,1
1434,-74.2106958083,40.7594231013,1,1,1
1435,-74.2006958083,40.7594231013,1,1,1
1436,-74.1906958083,40.7594231013,1,1,1
1437,-74.1806958083,40.7594231013,1,1,1
1438,-74.1706958083,40.7594231013,1,1,1
1439,-74.1606958083,40.7594231013,1,1,1
1440,-74.1506958083,40.7594231013,1,1,1
1441,-74.1406958083,40.7594231013,1,0,1
1442,-74.1306958083,40.7594231013,1,0,1
1443,-74.1206958083,40.7594231013,2,2,0
1444,-74.1106958083,40.7594231013,1,0,0
1445,-74.1006958083,40.7594231013,1,0,0
1446,-74.0906958083,40.7594231013,1,0,0
1447,-74.0806958083,40.7594231013,0,0,0
1448,-74.0706958083,40.7594231013,0,0,0
1449,-74.0606958083,40.7594231013,0,0,0
1450,-74.0506958083,40.7594231013,0,0,0
1451,-74.0406958083,40.7594231013,0,0,0
1452,-74.0306958083,40.7594231013,1,0,0
1453,-74.0206958083,40.7594231013,1,0,0
1454,-74.0106958083,40.7594231013,0,0,0
1455,-74.0006958083,40.7594231013,2,0,0
1456,-73.9906958083,40.7594231013,0,0,2
1457,-73.9806958083,40.7594231013,2,0,0
1458,-73.9706958083,40.7594231013,0,2,2
1459,-73.9606958083,40.7594231013,0,0,2
1460,-73.9506958083,40.7594231013,0,2,2
1461,-73.9406958083,40.7594231013,1,1,1
1462,-73.9306958083,40.7594231013,0,2,0
1463,-73.9206958083,40.7594231013,2,2,2
1464,-73.9106958083,40.7594231013,0,2,1
1465,-73.9006958083,40.7594231013,0,1,1
1466,-73.8906958083,40.7594231013,2,1,1
1467,-73.8806958083,40.7594231013,1,0,2
1468,-73.8706958083,40.7594231013,1,1,1
1469,-73.8606958083,40.7594231013,1,1,1
1470,-73.8506958083,40.7594231013,1,1,1
1471,-73.8406958083,40.7594231013,1,2,0
1472,-73.8306958083,40.7594231013,2,0,0
1473,-73.8206958083,40.7594231013,0,0,0
1474,-73.8106958083,40.7594231013,2,2,2
1475,-73.8006958083,40.7594231013,1,1,2
1476,-73.7906958083,40.7594231013,2,0,2
1477,-73.7806958083,40.7594231013,2,2,2
1478,-73.7706958083,40.7594231013,2,0,2
1479,-73.7606958083,40.7594231013,2,2,2
1480,-73.7506958083,40.7594231013,0,0,2
1481,-73.7406958083,40.7594231013,0,0,2
1482,-73.7306958083,40.7594231013,2,2,2
1483,-73.7206958083,40.7594231013,2,2,2
1484,-73.7106958083,40.7594231013,1,2,2
1485,-74.2506958083,40.7694231013,1,1,1
1486,-74.2406958083,40.7694231013,1,1,1
1487,-74.2306958083,40.7694231013,1,1,1
1488,-74.2206958083,40.7694231013,1,1,1
1489,-74.2106958083,40.7694231013,1,1,1
1490,-74.2006958083,40.7694231013,1,1,1
1491,-74.1906958083,40.7694231013,1,1,1
1492,-74.1806958083,40.7694231013,1,1,1
1493,-74.1706958083,40.7694231013,1,1,1
1494,-74.1606958083,40.7694231013,1,1,1
1495,-74.1506958083,40.7694231013,1,1,1
1496,-74.1406958083,40.7694231013,1,0,1
1497,-74.1306958083,40.7694231013,1,0,0
1498,-74.1206958083,40.7694231013,0,0,0
1499,-74.1106958083,40.7694231013,0,0,0
1500,-74.1006958083,40.7694231013,0,0,0
1501,-74.0906958083,40.7694231013,0,0,0
1502,-74.0806958083,40.7694231013,0,0,0
1503,-74.0706958083,40.7694231013,1,0,0
1504,-74.0606958083,40.7694231013,1,0,0
1505,-74.0506958083,40.7694231013,1,0,0
1506,-74.0406958083,40.7694231013,1,0,0
1507,-74.0306958083,40.7694231013,1,0,0
1508,-74.0206958083,40.7694231013,2,0,0
1509,-74.0106958083,40.7694231013,2,2,0
1510,-74.0006958083,40.7694231013,0,1,2
1511,-73.9906958083,40.7694231013,0,1,1
1512,-73.9806958083,40.7694231013,1,1,1
1513,-73.9706958083,40.7694231013,2,2,2
1514,-73.9606958083,40.7694231013,1,1,2
1515,-73.9506958083,40.7694231013,0,0,1
1516,-73.9406958083,40.7694231013,0,1,1
1517,-73.9306958083,40.7694231013,2,2,2
1518,-73.9206958083,40.7694231013,0,2,2
1519,-73.9106958083,40.7694231013,2,1,2
1520,-73.9006958083,40.7694231013,2,2,2
1521,-73.8906958083,40.7694231013,0,0,1
1522,-73.8806958083,40.7694231013,1,1,2
1523,-73.8706958083,40.7694231013,2,2,2
1524,-73.8606958083,40.7694231013,1,0,1
1525,-73.8506958083,40.7694231013,0,1,1
1526,-73.8406958083,40.7694231013,2,2,2
1527,-73.8306958083,40.7694231013,1,0,0
1528,-73.8206958083,40.7694231013,2,0,0
1529,-73.8106958083,40.7694231013,1,1,1
1530,-73.8006958083,40.7694231013,2,2,2
1531,-73.7906958083,40.7694231013,0,0,0
1532,-73.7806958083,40.7694231013,1,0,2
1533,-73.7706958083,40.7694231013,1,2,2
1534,-73.7606958083,40.7694231013,2,2,2
1535,-73.7506958083,40.7694231013,1,0,2
1536,-73.7406958083,40.7694231013,0,2,2
1537,-73.7306958083,40.7694231013,2,2,2
1538,-73.7206958083,40.7694231013,2,2,2
1539,-73.7106958083,40.7694231013,2,2,2
1540,-74.2506958083,40.7794231013,1,1,1
1541,-74.2406958083,40.7794231013,1,1,1
1542,-74.2306958083,40.7794231013,1,1,1
1543,-74.2206958083,40.7794231013,1,1,1
1544,-74.2106958083,40.7794231013,1,1,1
1545,-74.2006958083,40.7794231013,1,1,1
1546,-74.1906958083,40.7794231013,1,1,1
1547,-74.1806958083,40.7794231013,1,1,1
1548,-74.1706958083,40.7794231013,1,1,1
1549,-74.1606958083,40.7794231013,1,1,1
1550,-74.1506958083,40.7794231013,1,1,1
1551,-74.1406958083,40.7794231013,0,0,0
1552,-74.1306958083,40.7794231013,0,0,0
1553,-74.1206958083,40.7794231013,0,0,0
1554,-74.1106958083,40.7794231013,0,0,0
1555,-74.1006958083,40.7794231013,1,0,0
1556,-74.0906958083,40.7794231013,1,0,0
1557,-74.0806958083,40.7794231013,1,0,0
1558,-74.0706958083,40.7794231013,1,0,1
1559,-74.0606958083,40.7794231013,1,0,0
1560,-74.0506958083,40.7794231013,1,0,0
1561,-74.0406958083,40.7794231013,0,0,0
1562,-74.0306958083,40.7794231013,2,0,0
1563,-74.0206958083,40.7794231013,2,0,0
1564,-74.0106958083,40.7794231013,0,0,1
1565,-74.0006958083,40.7794231013,0,0,0
1566,-73.9906958083,40.7794231013,2,2,0
1567,-73.9806958083,40.7794231013,2,2,2
1568,-73.9706958083,40.7794231013,1,1,2
1569,-73.9606958083,40.7794231013,2,2,0
1570,-73.9506958083,40.7794231013,2,2,2
1571,-73.9406958083,40.7794231013,0,0,0
1572,-73.9306958083,40.7794231013,2,1,2
1573,-73.9206958083,40.7794231013,0,2,2
1574,-73.9106958083,40.7794231013,2,2,2
1575,-73.9006958083,40.7794231013,2,1,2
1576,-73.8906958083,40.7794231013,0,0,1
1577,-73.8806958083,40.7794231013,1,1,2
1578,-73.8706958083,40.7794231013,1,2,2
1579,-73.8606958083,40.7794231013,2,1,2
1580,-73.8506958083,40.7794231013,0,2,1
1581,-73.8406958083,40.7794231013,2,1,1
1582,-73.8306958083,40.7794231013,0,0,0
1583,-73.8206958083,40.7794231013,1,1,1
1584,-73.8106958083,40.7794231013,0,0,1
1585,-73.8006958083,40.7794231013,1,1,1
1586,-73.7906958083,40.7794231013,0,1,2
1587,-73.7806958083,40.7794231013,2,0,2
1588,-73.7706958083,40.7794231013,0,0,2
1589,-73.7606958083,40.7794231013,0,2,2
1590,-73.7506958083,40.7794231013,0,0,0
1591,-73.7406958083,40.7794231013,0,2,2
1592,-73.7306958083,40.7794231013,2,2,2
1593,-73.7206958083,40.7794231013,2,2,2
1594,-73.7106958083,40.7794231013,2,2,2
1595,-74.2506958083,40.7894231013,1,1,1
1596,-74.2406958083,40.7894231013,1,1,1
1597,-74.2306958083,40.7894231013,1,1,1
1598,-74.2206958083,40.7894231013,1,1,1
1599,-74.2106958083,40.7894231013,1,1,1
1600,-74.2006958083,40.7894231013,1,1,1
1601,-74.1906958083,40.7894231013,1,1,1
1602,-74.1806958083,40.7894231013,1,1,1
1603,-74.1706958083,40.7894231013,1,1,1
1604,-74.1606958083,40.7894231013,1,1,1
1605,-74.1506958083,40.7894231013,1,1,1
1606,-74.1406958083,40.7894231013,0,0,0
1607,-74.1306958083,40.7894231013,1,0,0
1608,-74.1206958083,40.7894231013,1,0,0
1609,-74.1106958083,40.7894231013,1,0,0
1610,-74.1006958083,40.7894231013,1,0,0
1611,-74.0906958083,40.7894231013,1,0,1
1612,-74.0806958083,40.7894231013,1,0,0
1613,-74.0706958083,40.7894231013,1,0,1
1614,-74.0606958083,40.7894231013,1,0,0
1615,-74.0506958083,40.7894231013,2,0,0
1616,-74.0406958083,40.7894231013,2,0,0
1617,-74.0306958083,40.7894231013,2,0,0
1618,-74.0206958083,40.7894231013,0,0,0
1619,-74.0106958083,40.7894231013,0,2,2
1620,-74.0006958083,40.7894231013,2,2,2
1621,-73.9906958083,40.7894231013,0,2,2
1622,-73.9806958083,40.7894231013,2,2,2
1623,-73.9706958083,40.7894231013,2,2,2
1624,-73.9606958083,40.7894231013,0,0,0
1625,-73.9506958083,40.7894231013,0,2,0
1626,-73.9406958083,40.7894231013,0,1,1
1627,-73.9306958083,40.7894231013,0,0,0
1628,-73.9206958083,40.7894231013,1,1,1
1629,-73.9106958083,40.7894231013,1,1,2
1630,-73.9006958083,40.7894231013,1,2,2
1631,-73.8906958083,40.7894231013,0,1,2
1632,-73.8806958083,40.7894231013,1,1,2
1633,-73.8706958083,40.7894231013,2,1,2
1634,-73.8606958083,40.7894231013,2,1,1
1635,-73.8506958083,40.7894231013,1,1,2
1636,-73.8406958083,40.7894231013,1,1,1
1637,-73.8306958083,40.7894231013,0,1,1
1638,-73.8206958083,40.7894231013,1,1,1
1639,-73.8106958083,40.7894231013,1,2,2
1640,-73.8006958083,40.7894231013,1,1,2
1641,-73.7906958083,40.7894231013,2,1,1
1642,-73.7806958083,40.7894231013,2,2,1
1643,-73.7706958083,40.7894231013,2,2,2
1644,-73.7606958083,40.7894231013,2,0,0
1645,-73.7506958083,40.7894231013,0,0,0
1646,-73.7406958083,40.7894231013,0,2,2
1647,-73.7306958083,40.7894231013,2,2,2
1648,-73.7206958083,40.7894231013,2,2,2
1649,-73.7106958083,40.7894231013,2,2,2
1650,-74.2506958083,40.7994231013,1,1,1
1651,-74.2406958083,40.7994231013,1,1,1
1652,-74.2306958083,40.7994231013,1,1,1
1653,-74.2206958083,40.7994231013,1,1,1
1654,-74.2106958083,40.7994231013,1,1,1
1655,-74.2006958083,40.7994231013,1,1,1
1656,-74.1906958083,40.7994231013,1,1,1
1657,-74.1806958083,40.7994231013,1,1,1
1658,-74.1706958083,40.7994231013,1,1,1
1659,-74.1606958083,40.7994231013,1,1,1
1660,-74.1506958083,40.7994231013,1,0,0
1661,-74.1406958083,40.7994231013,1,0,0
1662,-74.1306958083,40.7994231013,1,0,0
1663,-74.1206958083,40.7994231013,1,0,1
1664,-74.1106958083,40.7994231013,1,0,1
1665,-74.1006958083,40.7994231013,1,0,1
1666,-74.0906958083,40.7994231013,1,0,1
1667,-74.0806958083,40.7994231013,1,0,0
1668,-74.0706958083,40.7994231013,1,0,0
1669,-74.0606958083,40.7994231013,2,0,0
1670,-74.0506958083,40.7994231013,2,0,0
1671,-74.0406958083,40.7994231013,2,0,0
1672,-74.0306958083,40.7994231013,0,2,0
1673,-74.0206958083,40.7994231013,2,2,2
1674,-74.0106958083,40.7994231013,2,2,2
1675,-74.0006958083,40.7994231013,0,0,2
1676,-73.9906958083,40.7994231013,2,0,2
1677,-73.9806958083,40.7994231013,2,0,0
1678,-73.9706958083,40.7994231013,0,2,2
1679,-73.9606958083,40.7994231013,1,1,1
1680,-73.9506958083,40.7994231013,1,0,0
1681,-73.9406958083,40.7994231013,2,2,2
1682,-73.9306958083,40.7994231013,0,0,0
1683,-73.9206958083,40.7994231013,0,0,0
1684,-73.9106958083,40.7994231013,0,1,1
1685,-73.9006958083,40.7994231013,1,0,0
1686,-73.8906958083,40.7994231013,2,1,1
1687,-73.8806958083,40.7994231013,1,1,1
1688,-73.8706958083,40.7994231013,1,1,1
1689,-73.8606958083,40.7994231013,1,1,1
1690,-73.8506958083,40.7994231013,1,1,1
1691,-73.8406958083,40.7994231013,0,1,1
1692,-73.8306958083,40.7994231013,2,2,0
1693,-73.8206958083,40.7994231013,2,2,2
1694,-73.8106958083,40.7994231013,2,2,2
1695,-73.8006958083,40.7994231013,1,1,2
1696,-73.7906958083,40.7994231013,1,2,2
1697,-73.7806958083,40.7994231013,2,2,2
1698,-73.7706958083,40.7994231013,2,2,2
1699,-73.7606958083,40.7994231013,2,0,0
1700,-73.7506958083,40.7994231013,0,2,0
1701,-73.7406958083,40.7994231013,0,2,2
1702,-73.7306958083,40.7994231013,0,2,2
1703,-73.7206958083,40.7994231013,2,2,2
1704,-73.7106958083,40.7994231013,2,2,2
1705,-74.2506958083,40.8094231013,1,1,1
1706,-74.2406958083,40.8094231013,1,1,1
1707,-74.2306958083,40.8094231013,1,1,1
1708,-74.2206958083,40.8094231013,1,1,1
1709,-74.2106958083,40.8094231013,1,1,1
1710,-74.2006958083,40.8094231013,1,1,1
1711,-74.1906958083,40.8094231013,1,1,1
1712,-74.1806958083,40.8094231013,1,1,1
1713,-74.1706958083,40.8094231013,1,1,1
1714,-74.1606958083,40.8094231013,1,0,0
1715,-74.1506958083,40.8094231013,1,0,0
1716,-74.1406958083,40.8094231013,1,0,1
1717,-74.1306958083,40.8094231013,1,0,1
1718,-74.1206958083,40.8094231013,1,0,1
1719,-74.1106958083,40.8094231013,1,0,1
1720,-74.1006958083,40.8094231013,1,0,0
1721,-74.0906958083,40.8094231013,1,0,0
1722,-74.0806958083,40.8094231013,2,0,0
1723,-74.0706958083,40.8094231013,2,0,0
1724,-74.0606958083,40.8094231013,2,0,0
1725,-74.0506958083,40.8094231013,2,0,0
1726,-74.0406958083,40.8094231013,2,2,2
1727,-74.0306958083,40.8094231013,2,2,2
1728,-74.0206958083,40.8094231013,2,2,2
1729,-74.0106958083,40.8094231013,2,2,2
1730,-74.0006958083,40.8094231013,2,2,2
1731,-73.9906958083,40.8094231013,2,0,0
1732,-73.9806958083,40.8094231013,0,2,2
1733,-73.9706958083,40.8094231013,2,2,2
1734,-73.9606958083,40.8094231013,0,0,0
1735,-73.9506958083,40.8094231013,0,2,2
1736,-73.9406958083,40.8094231013,2,2,2
1737,-73.9306958083,40.8094231013,0,0,0
1738,-73.9206958083,40.8094231013,1,1,1
1739,-73.9106958083,40.8094231013,1,1,0
1740,-73.9006958083,40.8094231013,0,0,0
1741,-73.8906958083,40.8094231013,2,1,1
1742,-73.8806958083,40.8094231013,1,1,1
1743,-73.8706958083,40.8094231013,1,1,1
1744,-73.8606958083,40.8094231013,1,1,1
1745,-73.8506958083,40.8094231013,1,1,1
1746,-73.8406958083,40.8094231013,1,1,1
1747,-73.8306958083,40.8094231013,1,0,0
1748,-73.8206958083,40.8094231013,0,0,0
1749,-73.8106958083,40.8094231013,2,2,2
1750,-73.8006958083,40.8094231013,2,2,2
1751,-73.7906958083,40.8094231013,1,2,2
1752,-73.7806958083,40.8094231013,2,2,2
1753,-73.7706958083,40.8094231013,2,2,2
1754,-73.7606958083,40.8094231013,2,0,2
1755,-73.7506958083,40.8094231013,0,2,0
1756,-73.7406958083,40.8094231013,0,2,2
1757,-73.7306958083,40.8094231013,0,2,2
1758,-73.7206958083,40.8094231013,2,2,2
1759,-73.7106958083,40.8094231013,2,2,2
1760,-74.2506958083,40.8194231013,1,1,1
1761,-74.2406958083,40.8194231013,1,1,1
1762,-74.2306958083,40.8194231013,1,1,1
1763,-74.2206958083,40.8194231013,1,1,1
1764,-74.2106958083,40.8194231013,1,1,1
1765,-74.2006958083,40.8194231013,1,1,1
1766,-74.1906958083,40.8194231013,1,1,1
1767,-74.1806958083,40.8194231013,1,1,1
1768,-74.1706958083,40.8194231013,1,0,1
1769,-74.1606958083,40.8194231013,1,0,1
1770,-74.1506958083,40.8194231013,1,0,1
1771,-74.1406958083,40.8194231013,1,0,1
1772,-74.1306958083,40.8194231013,1,0,1
1773,-74.1206958083,40.8194231013,1,0,0
1774,-74.1106958083,40.8194231013,1,0,0
1775,-74.1006958083,40.8194231013,2,0,0
1776,-74.0906958083,40.8194231013,2,0,0
1777,-74.0806958083,40.8194231013,2,0,0
1778,-74.0706958083,40.8194231013,2,0,0
1779,-74.0606958083,40.8194231013,2,2,2
1780,-74.0506958083,40.8194231013,2,2,2
1781,-74.0406958083,40.8194231013,2,2,2
1782,-74.0306958083,40.8194231013,2,2,2
1783,-74.0206958083,40.8194231013,2,2,2
1784,-74.0106958083,40.8194231013,2,0,0
