,X,Y,KMean2,KMean3,KMean4,KMean5,KMean6
2147761,-73.9275373853,40.8642129838,0,0,2,1,5
2147762,-73.9040998488,40.8811827999,0,0,2,1,5
2147790,-73.9608669496,40.6560348998,1,1,1,2,2
2147886,-74.0331891442,40.6327225663,1,1,1,0,4
2147889,-73.7402321624,40.7365929563,0,2,3,3,0
2147891,-73.9270688091,40.8563244204,0,0,2,1,3
2147944,-73.9995524816,40.747425776,1,1,0,4,1
2147970,-74.1608407541,40.558035816,1,1,1,0,4
2148009,-73.8268691271,40.7025560272,0,2,3,3,0
2148017,-73.8192554833,40.6946174198,0,2,3,3,0
2148044,-74.2479026886,40.5123964148,1,1,1,0,4
2148053,-73.9562539356,40.8206085451,0,0,2,4,3
2148054,-73.8940649632,40.7720550703,0,0,0,4,3
2148058,-73.9750527085,40.6942708207,1,1,1,2,1
2148081,-73.8111370148,40.7637092543,0,2,3,3,0
2148087,-73.859161177,40.8807661771,0,0,2,1,5
2148096,-73.7350171027,40.7032348435,0,2,3,3,0
2148102,-73.9852548857,40.6924582879,1,1,1,2,1
2148103,-73.8931662324,40.7336414846,0,2,3,3,0
2148146,-73.9118325712,40.6321885115,1,1,1,2,2
2148147,-73.8507039374,40.6950330568,1,2,3,3,0
2148156,-73.9393409323,40.674613203,1,1,1,2,2
2148164,-73.8736795017,40.7461378378,0,2,3,3,0
2148243,-73.7630612627,40.6629504362,1,2,3,3,0
2148280,-73.8171743914,40.6907934061,0,2,3,3,0
2148331,-73.9676823226,40.6484586725,1,1,1,2,2
2148365,-73.8367868654,40.6865163405,1,2,3,3,0
2148367,-74.109632256,40.6384062102,1,1,1,0,4
2148420,-73.8458581248,40.6962014312,1,2,3,3,0
2148459,-73.7644230497,40.6641691744,1,2,3,3,0
2148462,-74.1432605659,40.6167402603,1,1,1,0,4
2148485,-73.8709111951,40.7201858343,0,2,3,3,0
2148492,-73.7354029664,40.7032467103,0,2,3,3,0
2148495,-73.9526462098,40.8081351078,0,0,0,4,3
2148545,-73.9672375394,40.6735952381,1,1,1,2,2
2148547,-74.0788415864,40.6336939393,1,1,1,0,4
2148549,-73.7427844744,40.7774269407,0,2,3,3,0
2148552,-73.7859111901,40.7748664566,0,2,3,3,0
2148555,-74.0009301555,40.6778460655,1,1,1,2,1
2148556,-73.9896839599,40.6636441343,1,1,1,2,2
2148558,-73.7476578026,40.7472179729,0,2,3,3,0
2148560,-73.8287990294,40.8358272428,0,0,2,1,5
2148561,-73.9179282482,40.7759336422,0,0,0,4,3
2148788,-73.9855468438,40.6098870381,1,1,1,0,2
2148789,-74.1597229894,40.5586467242,1,1,1,0,4
2148791,-73.9849258789,40.5845963883,1,1,1,0,2
2148828,-73.9543716458,40.6413369348,1,1,1,2,2
2148833,-73.9178198229,40.7760213966,0,0,0,4,3
2148834,-73.8680999882,40.6933113789,1,2,3,3,0
2148835,-74.2182013104,40.5468109264,1,1,1,0,4
2148836,-73.8928254759,40.770516869,0,0,0,4,3
2148837,-74.016474029,40.6406339075,1,1,1,0,2
2148847,-73.9371317033,40.800091134,0,0,0,4,3
2148850,-74.2059598833,40.5385194782,1,1,1,0,4
2148860,-73.819948378,40.6036232717,1,2,3,3,0
2148919,-73.8387098733,40.669641409,1,2,3,3,0
2149029,-73.836776102,40.686494367,1,2,3,3,0
2149035,-73.8335456702,40.6531516235,1,2,3,3,0
2149036,-73.9010363308,40.8329475584,0,0,2,1,5
2149037,-74.0141459188,40.6046829442,1,1,1,0,2
2149039,-73.873788576,40.707612515,1,2,3,3,0
2149041,-73.8707858379,40.6862246774,1,2,3,3,0
2149042,-74.0011753137,40.6778982139,1,1,1,2,1
2149045,-73.8917553505,40.6381577491,1,2,1,2,2
2149195,-73.9003842919,40.8774468723,0,0,2,1,5
2149201,-74.0840284283,40.6040547316,1,1,1,0,4
2149203,-73.944649432,40.8331386742,0,0,2,4,3
2149273,-73.9607997168,40.5803142882,1,1,1,0,2
2149276,-73.9194023995,40.7064622621,1,2,0,2,1
2149285,-73.823577689,40.835588818,0,0,2,1,5
2149286,-74.0012366037,40.6779338954,1,1,1,2,1
2149288,-73.9238652667,40.6737860597,1,1,1,2,2
2149289,-73.8212607081,40.7053059491,0,2,3,3,0
2149320,-73.9243606365,40.761484237,0,0,0,4,3
2149374,-73.8331317904,40.6514821932,1,2,3,3,0
2149375,-73.8742203876,40.7463799679,0,2,3,3,0
2149376,-73.9532427608,40.8022534055,0,0,0,4,3
2149492,-73.962025665,40.5832132112,1,1,1,0,2
2149493,-73.9142844403,40.8550530672,0,0,2,1,5
2149536,-73.9990306819,40.6437723731,1,1,1,0,2
2149537,-73.9532533768,40.8077099234,0,0,0,4,3
2149543,-73.7838378036,40.7518011903,0,2,3,3,0
2149544,-73.9801713719,40.7254440881,1,1,0,2,1
2149560,-74.1603928567,40.5588489068,1,1,1,0,4
2149566,-73.8143756788,40.7764556278,0,2,3,3,0
2149567,-74.006828159,40.6055454778,1,1,1,0,2
2149568,-73.879873254,40.7336915145,0,2,3,3,0
2149575,-73.9403522729,40.7047156302,1,1,0,2,1
2149598,-73.9401067111,40.8495717212,0,0,2,1,3
2149751,-73.9604477112,40.5789747037,1,1,1,0,2
2149755,-73.865798149,40.8533325841,0,0,2,1,5
2149758,-73.9118733958,40.8522736104,0,0,2,1,5
2149766,-73.7513176321,40.7442423783,0,2,3,3,0
2149772,-73.7980328755,40.7625726588,0,2,3,3,0
2149777,-73.9316628299,40.698540564,1,1,0,2,1
2149778,-73.9486043172,40.7890547723,0,0,0,4,3
2149779,-73.9593447193,40.5872169593,1,1,1,0,2
2149814,-73.8734958363,40.7117211079,0,2,3,3,0
2149815,-73.841483154,40.6736965596,1,2,3,3,0
2149928,-73.8186383981,40.6934499199,0,2,3,3,0
2150007,-73.9844047643,40.7656745314,0,0,0,4,1
2150046,-73.9287223634,40.6963566899,1,1,0,2,1
2150052,-73.9273279754,40.860647488,0,0,2,1,5
2150074,-73.9786315418,40.723220559,1,1,0,2,1
2150075,-74.0733671945,40.6125461965,1,1,1,0,4
2150124,-73.9348316214,40.7698785681,0,0,0,4,3
2150228,-73.8921934205,40.732762256,0,2,3,3,0
2150230,-73.9901844082,40.7165441244,1,1,0,2,1
2150284,-73.8887014309,40.6329260097,1,2,1,2,2
2150288,-73.9365092582,40.8430072038,0,0,2,1,3
2150289,-73.7402176432,40.7366148816,0,2,3,3,0
2150292,-73.8277032254,40.8347469375,0,0,2,1,5
2150311,-73.9750465771,40.6721122732,1,1,1,2,2
2150313,-74.0011212798,40.6805688791,1,1,1,2,1
2150330,-73.826605498,40.8136191707,0,0,2,1,5
2150342,-73.9239662014,40.673791616,1,1,1,2,2
2150343,-74.1336795272,40.5538738247,1,1,1,0,4
2150476,-74.1411642645,40.6337907685,1,1,1,0,4
2150478,-73.9407769949,40.8356069916,0,0,2,4,3
2150482,-73.8855219706,40.8712822261,0,0,2,1,5
2150488,-73.9185486406,40.7764446037,0,0,0,4,3
2150598,-73.8584644992,40.8716803847,0,0,2,1,5
2150607,-74.0103163827,40.6192472293,1,1,1,0,2
2150610,-73.9527063177,40.6218647298,1,1,1,2,2
2150612,-73.9662953215,40.6761805441,1,1,1,2,1
2150636,-74.0003455926,40.5790803244,1,1,1,0,2
2150735,-73.8149179623,40.7320381776,0,2,3,3,0
2150747,-73.9922923487,40.643349422,1,1,1,0,2
2150748,-74.0169916144,40.6214505042,1,1,1,0,2
2150755,-73.9551971735,40.6783423848,1,1,1,2,1
2150758,-74.0926016238,40.574461926,1,1,1,0,4
2150808,-73.8605908296,40.6766719359,1,2,3,3,0
2150905,-73.9242341243,40.6918194637,1,1,0,2,1
2150911,-73.9663421631,40.6833746091,1,1,1,2,1
2150930,-73.8270172966,40.7274595144,0,2,3,3,0
2150992,-74.1283974671,40.627237447,1,1,1,0,4
2151020,-73.9905637692,40.7633394251,0,0,0,4,1
2151021,-74.1154208663,40.6124759793,1,1,1,0,4
2151023,-73.9536120365,40.6818193847,1,1,1,2,1
2151024,-73.9705983398,40.6388033013,1,1,1,2,2
2151064,-73.8625217148,40.6861437369,1,2,3,3,0
2151065,-73.9660140928,40.6833058934,1,1,1,2,1
2151066,-73.974725054,40.7880671228,0,0,0,4,3
2151067,-74.0161187938,40.7064509236,1,1,0,2,1
2151120,-73.9540703566,40.6340878323,1,1,1,2,2
2151130,-74.1172512358,40.606718287,1,1,1,0,4
2151192,-73.9529273349,40.8192485994,0,0,2,4,3
2151193,-73.8744061506,40.7071877516,1,2,3,3,0
2151226,-73.8259640285,40.7549933244,0,2,3,3,0
2151260,-73.9777421619,40.7504648073,1,1,0,4,1
2151264,-73.9639040837,40.7979507599,0,0,0,4,3
2151367,-73.9313987731,40.8570242305,0,0,2,1,3
2151385,-73.977588275,40.6392961928,1,1,1,2,2
2151386,-73.7887856728,40.6790849809,0,2,3,3,0
2151387,-73.9816701515,40.6149423959,1,1,1,0,2
2151397,-73.9658843127,40.6832674281,1,1,1,2,1
2151483,-73.8510152211,40.9026969804,0,0,2,1,5
2151488,-73.9390372972,40.8017033124,0,0,0,4,3
2151494,-73.9513319956,40.6540742311,1,1,1,2,2
2151495,-73.9637812466,40.7980193396,0,0,0,4,3
2151497,-73.9238300987,40.8655609874,0,0,2,1,5
2151558,-73.8348841854,40.6845977723,1,2,3,3,0
2151583,-73.997798279,40.6448538012,1,1,1,0,2
2151638,-73.9430128566,40.6216983906,1,1,1,2,2
2151639,-73.9510276907,40.8084116487,0,0,0,4,3
2151644,-73.9593920937,40.6810146065,1,1,1,2,1
2151701,-73.9405798556,40.6881263689,1,1,1,2,1
2151705,-73.8992131719,40.7578474066,0,2,0,4,3
2151707,-73.9611392016,40.8135563655,0,0,0,4,3
2151715,-74.001655848,40.5743866992,1,1,1,0,2
2151716,-73.8563199583,40.7396645736,0,2,3,3,0
2151718,-73.8991488228,40.7574356383,0,2,0,4,3
2151722,-73.9612820132,40.7605775834,0,0,0,4,1
2151723,-73.9439250916,40.7878805899,0,0,0,4,3
2151749,-73.8927311666,40.759584467,0,2,0,4,3
2151767,-73.913210088,40.6949434604,1,2,0,2,1
2151769,-74.0294836448,40.6367940964,1,1,1,0,4
2151772,-73.9435285084,40.8169168572,0,0,2,4,3
2151774,-73.9423887602,40.8189034704,0,0,2,4,3
2151775,-73.9133090617,40.7075749538,1,2,0,2,1
2151800,-73.9824786551,40.7182916217,1,1,0,2,1
2151837,-73.9195443975,40.8278814885,0,0,2,1,3
2151893,-74.2167125788,40.5393286222,1,1,1,0,4
2151937,-73.9324289853,40.8570769878,0,0,2,1,3
2151961,-73.9343077877,40.8507515325,0,0,2,1,3
2151962,-73.8912803595,40.6422003737,1,2,3,2,2
2151964,-73.8859214943,40.8596999922,0,0,2,1,5
2152032,-73.882399839,40.7495999684,0,2,3,3,0
2152037,-73.9550543321,40.6121161669,1,1,1,2,2
2152038,-73.9058528969,40.8587985028,0,0,2,1,5
2152039,-73.9531125155,40.8128123059,0,0,2,4,3
2152042,-73.8549427004,40.7391001722,0,2,3,3,0
2152043,-73.8321323037,40.7550930552,0,2,3,3,0
2152044,-73.8058862114,40.7160872051,0,2,3,3,0
2152051,-73.8794656912,40.7595274353,0,2,3,3,0
2152063,-73.9424170953,40.727701311,1,1,0,2,1
2152104,-73.9395642322,40.6987206494,1,1,0,2,1
2152108,-73.8414511293,40.6871678837,1,2,3,3,0
2152152,-73.9373005219,40.8240965672,0,0,2,4,3
2152165,-74.0028519411,40.5978711931,1,1,1,0,2
2152175,-73.9190411527,40.7366269176,0,2,0,4,1
2152176,-73.9013550364,40.8202864529,0,0,2,1,3
2152229,-73.7941710496,40.5929630902,1,2,3,3,0
2152262,-73.9891693447,40.6585552659,1,1,1,2,2
2152266,-74.0025422796,40.5983680088,1,1,1,0,2
2152331,-74.0312742621,40.6212224331,1,1,1,0,4
2152401,-73.8559650698,40.8403958902,0,0,2,1,5
2152445,-73.9232804519,40.837443871,0,0,2,1,3
2152447,-74.0729230677,40.6214176521,1,1,1,0,4
2152449,-73.9780966869,40.5942761999,1,1,1,0,2
2152455,-74.0895483091,40.6436826165,1,1,1,0,4
2152460,-73.9484554355,40.6688344035,1,1,1,2,2
2152461,-73.8208165097,40.7189357751,0,2,3,3,0
2152479,-73.8275440328,40.7288628776,0,2,3,3,0
2152547,-73.9203988903,40.6814498706,1,1,1,2,1
2152597,-73.8896013831,40.8685909088,0,0,2,1,5
2152599,-73.9407360595,40.8328787267,0,0,2,4,3
2152624,-73.8754931868,40.7547281363,0,2,3,3,0
2152667,-73.9607273311,40.6421929093,1,1,1,2,2
2152700,-73.8834812096,40.8494296145,0,0,2,1,5
2152703,-73.9980928852,40.6755871042,1,1,1,2,1
2152788,-73.8124026838,40.7321686006,0,2,3,3,0
2152802,-73.859686407,40.8152396473,0,0,2,1,5
2152805,-73.9375138916,40.8354350978,0,0,2,4,3
2152812,-73.9447737507,40.7791445096,0,0,0,4,3
2152813,-73.8062807306,40.7404558732,0,2,3,3,0
2152850,-73.7916062044,40.7606289084,0,2,3,3,0
2152870,-73.9716555583,40.7879648537,0,0,0,4,3
2152941,-73.9683547706,40.7882494468,0,0,0,4,3
2152949,-73.87818739,40.7578133686,0,2,3,3,0
2152954,-73.9905749871,40.6330453655,1,1,1,0,2
2152959,-73.8060431793,40.6782617392,1,2,3,3,0
2153016,-73.8801461622,40.6662198933,1,2,3,3,0
2153023,-73.9710419223,40.5797711105,1,1,1,0,2
2153072,-73.8338909335,40.6983092349,0,2,3,3,0
2153115,-73.9276289207,40.6970449444,1,1,0,2,1
2153126,-73.8985027152,40.7503261736,0,2,0,4,3
2153187,-73.9343249381,40.6979272859,1,1,0,2,1
2153252,-73.9584316346,40.6890701688,1,1,1,2,1
2153261,-73.9604113893,40.7617191008,0,0,0,4,1
2153262,-73.9441335129,40.7546775758,0,0,0,4,1
2153319,-73.9264259709,40.6694948946,1,1,1,2,2
2153320,-73.995970738,40.7141482961,1,1,0,2,1
2153321,-73.819870364,40.6912697588,0,2,3,3,0
2153368,-73.8850583201,40.6814145055,1,2,3,3,0
2153394,-73.9960092868,40.733032231,1,1,0,2,1
2153397,-73.7493926371,40.7551870496,0,2,3,3,0
2153405,-73.7398475285,40.7205050026,0,2,3,3,0
2153406,-73.9919265544,40.5990923799,1,1,1,0,2
2153407,-73.8886925521,40.8304962541,0,0,2,1,5
2153416,-73.8879017718,40.6349701014,1,2,3,2,2
2153478,-74.0274345781,40.6306105962,1,1,1,0,4
2153480,-73.9347974247,40.753182272,0,0,0,4,1
2153501,-73.8855760019,40.6633790849,1,2,3,2,0
2153542,-73.9190732118,40.618129524,1,1,1,2,2
2153591,-74.0136423017,40.6074497592,1,1,1,0,2
2153611,-73.9887265683,40.7193326669,1,1,0,2,1
2153621,-73.9675467319,40.6086427179,1,1,1,0,2
2153636,-73.8510883869,40.7263431058,0,2,3,3,0
2153806,-73.8491865746,40.8269820341,0,0,2,1,5
2153876,-73.9441154497,40.7546967802,0,0,0,4,1
2153914,-73.9279483513,40.6784383388,1,1,1,2,2
2153921,-73.8743856082,40.7525421136,0,2,3,3,0
2153922,-73.9185605525,40.7696568712,0,0,0,4,3
2153944,-73.8683142215,40.756468558,0,2,3,3,0
2153958,-73.8266126227,40.7540308948,0,2,3,3,0
2153959,-73.817543532,40.6718577636,1,2,3,3,0
2153962,-73.938272716,40.8238281094,0,0,2,4,3
2153985,-74.0816038239,40.6268492505,1,1,1,0,4
2154000,-73.9369280427,40.7939400851,0,0,0,4,3
2154060,-73.977099593,40.7403557687,1,1,0,4,1
2154065,-73.8953189399,40.752928091,0,2,0,4,3
2154082,-73.9190737875,40.7067859139,1,2,0,2,1
2154106,-73.8038802525,40.7345725357,0,2,3,3,0
2154190,-73.94001283,40.825415474,0,0,2,4,3
2154219,-73.9959305289,40.7228244801,1,1,0,2,1
2154277,-73.9192915742,40.8367247791,0,0,2,1,3
2154308,-73.9323079383,40.7593482803,0,0,0,4,1
2154348,-73.7193232103,40.7301183914,0,2,3,3,0
2154353,-73.8886609362,40.8191577932,0,0,2,1,5
2154378,-73.8723164062,40.839720738,0,0,2,1,5
2154389,-73.9174978152,40.6716462335,1,1,1,2,2
2154390,-73.8704933822,40.8720787687,0,0,2,1,5
2154423,-74.0296417753,40.6196638238,1,1,1,0,4
2154425,-73.957127414,40.6537087366,1,1,1,2,2
2154427,-73.9271099877,40.6637175712,1,1,1,2,2
2154446,-73.9762671609,40.6053895218,1,1,1,0,2
2154493,-73.9882503216,40.7401186527,1,1,0,4,1
2154516,-73.9377403462,40.8097007483,0,0,2,4,3
2154537,-73.8160233307,40.692375307,0,2,3,3,0
2154586,-73.8303318575,40.6910633312,1,2,3,3,0
2154587,-73.9813011611,40.7363821262,1,1,0,4,1
2154588,-73.8653293692,40.8724077108,0,0,2,1,5
2154597,-73.9622275715,40.6781664972,1,1,1,2,1
2154598,-73.9938730364,40.6956649589,1,1,1,2,1
2154608,-74.1176562443,40.6383077021,1,1,1,0,4
2154610,-73.9595241079,40.5763750531,1,1,1,0,2
2154613,-74.0912018527,40.5985569213,1,1,1,0,4
2154732,-73.9755130342,40.717340664,1,1,0,2,1
2154766,-73.9639698389,40.6297491049,1,1,1,2,2
2154772,-73.9432031279,40.5970584567,1,1,1,0,2
2154894,-73.9287198106,40.6953713164,1,1,0,2,1
2154901,-73.898561211,40.8849355451,0,0,2,1,5
2154902,-73.8909943359,40.7511125454,0,2,0,4,0
2154909,-74.1519395871,40.6128287592,1,1,1,0,4
2154942,-73.976775287,40.7182988468,1,1,0,2,1
2154963,-73.9366056829,40.6697617083,1,1,1,2,2
2155066,-74.0850328743,40.6038124507,1,1,1,0,4
2155077,-73.9373486004,40.7653566306,0,0,0,4,3
2155141,-73.8457863047,40.6960695859,1,2,3,3,0
2155143,-73.8380784127,40.8688677109,0,0,2,1,5
2155246,-73.7475643613,40.7137782771,0,2,3,3,0
2155281,-73.8904154049,40.7300569921,0,2,3,3,0
2155282,-73.873339783,40.8792647934,0,0,2,1,5
2155287,-74.0155766454,40.609008557,1,1,1,0,2
2155445,-74.0890650184,40.6460572316,1,1,1,0,4
2155491,-73.9997835091,40.7319481219,1,1,0,2,1
2155493,-73.7802961346,40.6831533184,0,2,3,3,0
2155514,-74.2092407947,40.5476373249,1,1,1,0,4
2155582,-73.9523641157,40.6672770547,1,1,1,2,2
2155593,-73.8303354565,40.6910660813,1,2,3,3,0
2155601,-73.9192148054,40.6588759943,1,1,1,2,2
2155710,-74.20079287,40.5191447004,1,1,1,0,4
2155720,-74.1674169146,40.5498825554,1,1,1,0,4
2155805,-73.9846518583,40.6176848808,1,1,1,0,2
2155891,-74.2092552993,40.5476729811,1,1,1,0,4
2155945,-73.9455871468,40.6498035195,1,1,1,2,2
2155946,-73.8425545935,40.6581104123,1,2,3,3,0
2156037,-73.9785402214,40.715518747,1,1,0,2,1
2156046,-73.9251501465,40.5889427212,1,1,1,2,2
2156047,-73.9405761446,40.8379481268,0,0,2,4,3
2156053,-73.9610122708,40.6232182841,1,1,1,2,2
2156154,-73.936851363,40.589221483,1,1,1,0,2
2156155,-73.9288564652,40.8545661823,0,0,2,1,3
2156161,-73.8611418785,40.8847126988,0,0,2,1,5
2156164,-73.7366246463,40.7117089121,0,2,3,3,0
2156179,-73.9123060449,40.861345181,0,0,2,1,5
2156267,-73.9731942723,40.6794980453,1,1,1,2,1
2156361,-73.9053682215,40.7522698113,0,2,0,4,3
2156376,-73.8414511228,40.6871706285,1,2,3,3,0
2156451,-73.78615992,40.5939667849,1,2,3,3,0
2156467,-73.9367978886,40.8473439996,0,0,2,1,3
2156469,-73.9051989262,40.8154342664,0,0,2,1,3
2156560,-73.8557238146,40.8283215865,0,0,2,1,5
2156563,-73.9277255119,40.850788767,0,0,2,1,3
2156576,-74.0003605252,40.6778021523,1,1,1,2,1
2156659,-73.8813310751,40.7235182065,0,2,3,3,0
2156661,-73.9357418892,40.7955643101,0,0,0,4,3
2156662,-73.8509426055,40.9044287806,0,0,2,1,5
2156663,-73.9122638767,40.8494633301,0,0,2,1,5
2156744,-73.9649279403,40.8015247109,0,0,0,4,3
2156751,-73.970828699,40.7959573028,0,0,0,4,3
2156752,-73.8922186709,40.746151189,0,2,0,4,0
2156753,-73.9519810573,40.7837753619,0,0,0,4,3
2156785,-73.8561419302,40.6950976229,1,2,3,3,0
2156815,-73.9152378023,40.8331153189,0,0,2,1,3
2156908,-73.8964900763,40.8633164942,0,0,2,1,5
2156914,-74.0081558435,40.7430119309,1,1,0,4,1
2156951,-73.8973550723,40.6776630452,1,2,3,2,2
2156956,-73.9834445236,40.7220191476,1,1,0,2,1
2156972,-73.9551383849,40.6799837366,1,1,1,2,1
2157035,-73.9019437564,40.8645536278,0,0,2,1,5
2157061,-73.9372245388,40.6250467661,1,1,1,2,2
2157105,-73.9505253363,40.7892971493,0,0,0,4,3
2157118,-73.9573683253,40.6207356989,1,1,1,2,2
2157124,-73.9536495884,40.7367256451,1,1,0,4,1
2157128,-73.8809637939,40.7574594539,0,2,3,3,0
2157186,-74.0078844656,40.6454491703,1,1,1,0,2
2157187,-74.1556537409,40.6146957419,1,1,1,0,4
2157188,-73.9357510856,40.8571365244,0,0,2,1,3
2157218,-73.9821505531,40.7715177562,0,0,0,4,1
2157219,-73.951034319,40.6373638559,1,1,1,2,2
2157311,-73.9529427722,40.6645736863,1,1,1,2,2
2157313,-73.8832819374,40.8538181976,0,0,2,1,5
2157322,-73.9174910768,40.8490198002,0,0,2,1,5
2157371,-74.1651097405,40.635545737,1,1,1,0,4
2157372,-74.0128633024,40.639198845,1,1,1,0,2
2157378,-73.9956625088,40.7389773537,1,1,0,4,1
2157385,-73.9480896543,40.7127038973,1,1,0,2,1
2157388,-73.872883557,40.8776806039,0,0,2,1,5
2157435,-73.960403884,40.64682874,1,1,1,2,2
2157453,-73.8726728944,40.745985768,0,2,3,3,0
2157476,-73.7680718861,40.6866728413,0,2,3,3,0
2157488,-73.8639827308,40.7441313594,0,2,3,3,0
2157519,-73.9590305878,40.6649767532,1,1,1,2,2
2157548,-73.8931201177,40.721899366,0,2,3,3,0
2157552,-73.9412612605,40.6145528129,1,1,1,2,2
2157558,-73.9845211417,40.6377218276,1,1,1,0,2
2157626,-73.9873005538,40.7248577171,1,1,0,2,1
2157668,-73.9215615119,40.7382727693,0,2,0,4,1
2157669,-73.9924448167,40.6334078156,1,1,1,0,2
2157672,-73.9620193853,40.594255542,1,1,1,0,2
2157673,-73.97878997,40.7468693848,1,1,0,4,1
2157688,-73.9128538536,40.8764386811,0,0,2,1,5
2157698,-73.9582592763,40.6763947466,1,1,1,2,1
2157761,-73.974690198,40.6802669206,1,1,1,2,1
2157833,-73.8657763773,40.8533737294,0,0,2,1,5
2157848,-73.9655670614,40.6831959696,1,1,1,2,1
2157849,-73.8940512681,40.7511620584,0,2,0,4,0
2157888,-73.8667184557,40.854060998,0,0,2,1,5
2157898,-73.7456747991,40.6814735625,0,2,3,3,0
2157970,-73.9887212873,40.6652689527,1,1,1,2,2
2157971,-74.2163502817,40.5229921233,1,1,1,0,4
2157979,-73.8025360691,40.7084208576,0,2,3,3,0
2157985,-73.8153843093,40.7864151685,0,2,3,3,0
2157986,-73.9848574624,40.7593095334,0,1,0,4,1
2158006,-73.9851028981,40.7594056314,0,1,0,4,1
2158042,-73.76527304,40.6008539137,1,2,3,3,0
2158065,-73.8636508074,40.8463612538,0,0,2,1,5
2158074,-73.9048251282,40.8140890447,0,0,2,1,3
2158078,-73.8528617258,40.8660247866,0,0,2,1,5
2158113,-73.8089826628,40.776029613,0,2,3,3,0
2158115,-73.913328722,40.7007761827,1,2,0,2,1
2158131,-73.8841031141,40.8700594199,0,0,2,1,5
2158179,-73.9221517909,40.8661993818,0,0,2,1,5
2158192,-73.9996969463,40.7245729623,1,1,0,2,1
2158204,-74.0008106256,40.6320576252,1,1,1,0,2
2158241,-73.9735234821,40.640343837,1,1,1,2,2
2158242,-73.9203575103,40.8277969668,0,0,2,1,3
2158256,-73.9386923025,40.8272509944,0,0,2,4,3
2158277,-73.9433539441,40.6951790815,1,1,0,2,1
2158278,-73.8955155348,40.6782130894,1,2,3,2,0
2158307,-73.9431354417,40.8160658008,0,0,2,4,3
2158321,-73.9565926363,40.6281545785,1,1,1,2,2
2158381,-73.930942482,40.7637966997,0,0,0,4,3
2158411,-73.9215079693,40.7469653613,0,0,0,4,1
2158438,-73.9029091709,40.8124762949,0,0,2,1,3
2158440,-73.9969545253,40.7356644787,1,1,0,4,1
2158446,-73.9896398149,40.7157975018,1,1,0,2,1
2158458,-73.7378605783,40.7303844103,0,2,3,3,0
2158465,-74.0042455641,40.5988290845,1,1,1,0,2
2158530,-73.9765325892,40.6084362994,1,1,1,0,2
2158540,-73.8419936492,40.841678591,0,0,2,1,5
2158547,-73.8582864546,40.7380585834,0,2,3,3,0
2158548,-73.924939772,40.6095395524,1,1,1,2,2
2158580,-73.8828505798,40.8524454078,0,0,2,1,5
2158649,-73.8021268162,40.7065537108,0,2,3,3,0
2158663,-73.9712692433,40.7961358208,0,0,0,4,3
2158665,-73.8565505081,40.8957242611,0,0,2,1,5
2158669,-73.9475471129,40.7649939296,0,0,0,4,3
2158677,-73.9624438766,40.6461761657,1,1,1,2,2
2158678,-73.8691564969,40.8660800957,0,0,2,1,5
2158690,-73.9253178376,40.8092322568,0,0,2,4,3
2158776,-73.9241872743,40.6917947299,1,1,0,2,1
2158777,-73.8672565417,40.8688116456,0,0,2,1,5
2158794,-73.9071965482,40.6420002263,1,1,1,2,2
2158841,-73.8459488755,40.8379703444,0,0,2,1,5
2158878,-73.9028566107,40.8633357535,0,0,2,1,5
2158932,-73.8844978175,40.7448207348,0,2,3,3,0
2158939,-73.8734141444,40.8800937721,0,0,2,1,5
2159070,-73.9041542405,40.8284021992,0,0,2,1,3
2159073,-73.9396030187,40.6957151488,1,1,0,2,1
2159078,-73.9322790065,40.6990459655,1,1,0,2,1
2159081,-74.0983748038,40.5984274889,1,1,1,0,4
2159082,-73.9663491158,40.769625844,0,0,0,4,3
2159167,-73.9410412961,40.85136175,0,0,2,1,3
2159192,-73.7379342314,40.6767928023,0,2,3,3,0
2159290,-73.9852456685,40.6363358055,1,1,1,0,2
2159391,-73.8857013012,40.7438146113,0,2,3,3,0
2159418,-73.8263315769,40.6790846472,1,2,3,3,0
2159491,-73.9854811058,40.7299901965,1,1,0,2,1
2159539,-73.8320492357,40.690692561,1,2,3,3,0
2159609,-73.9938162199,40.7639078072,0,0,0,4,1
2159611,-73.7344115413,40.7085775284,0,2,3,3,0
2159663,-73.8512155885,40.8164229824,0,0,2,1,5
2159723,-73.9804158989,40.7650151844,0,0,0,4,1
2159737,-73.937928621,40.7937457525,0,0,0,4,3
2159831,-74.1679687415,40.6219630985,1,1,1,0,4
2159832,-74.0275780374,40.6290405425,1,1,1,0,4
2159944,-73.9158584399,40.8338376329,0,0,2,1,3
2160004,-74.010375921,40.7241909739,1,1,0,2,1
2160045,-74.0102243917,40.7241690293,1,1,0,2,1
2160091,-73.9034582146,40.6356978602,1,1,1,2,2
2160139,-73.8459708575,40.673941451,1,2,3,3,0
2160145,-73.9640910539,40.5919450869,1,1,1,0,2
2160239,-73.9852304457,40.7702309095,0,0,0,4,1
2160279,-74.1117348467,40.6395817007,1,1,1,0,4
2160289,-74.0031814114,40.6353376055,1,1,1,0,2
2160339,-73.9397363591,40.5960713082,1,1,1,2,2
2160359,-74.0386825889,40.6188239755,1,1,1,0,4
2160532,-73.9331975264,40.6209739705,1,1,1,2,2
2160553,-74.0110996536,40.6289746945,1,1,1,0,2
2160607,-73.980217978,40.6413607543,1,1,1,2,2
2160641,-73.9360784018,40.6632590366,1,1,1,2,2
2160645,-73.8953085158,40.6745870516,1,2,3,2,2
