,X,Y,KMean2,KMean3,KMean4,KMean5,KMean6
2125546,-73.8932114715,40.7009102383,0,1,0,1,4
2125634,-73.9619057359,40.6483004515,0,2,1,0,1
2125707,-73.9395542615,40.8449575821,1,0,2,4,0
2125732,-74.1467905977,40.5856701505,0,2,3,2,3
2125734,-73.9765695765,40.7288057383,0,2,1,3,4
2125858,-73.9793276588,40.5958327288,0,2,1,0,1
2125861,-73.9406527496,40.8330982609,1,0,2,4,0
2125863,-73.8844096386,40.7436431475,1,1,0,1,2
2125864,-73.9531326363,40.6713780674,0,2,1,0,4
2125868,-73.9868699302,40.7314341044,0,2,1,3,4
2125883,-73.970039881,40.6307142678,0,2,1,0,1
2126004,-73.9214032719,40.6858147503,0,2,1,0,4
2126011,-73.8930794478,40.7562444342,1,0,2,3,0
2126036,-73.9705227457,40.6304838303,0,2,1,0,1
2126156,-73.8801149331,40.6856007321,0,1,0,1,2
2126159,-73.8116763978,40.7670065795,1,1,0,1,2
2126160,-73.8765493284,40.8801383387,1,0,2,4,5
2126198,-73.9538792597,40.7072799656,0,2,1,3,4
2126303,-73.9958460439,40.6891407311,0,2,1,0,4
2126321,-73.9256769039,40.7561822461,1,0,2,3,0
2126339,-73.8638519603,40.8293140778,1,0,2,4,5
2126483,-73.771976613,40.7173370356,1,1,0,1,2
2126586,-73.9864285649,40.7371815677,0,2,1,3,4
2126596,-73.957393067,40.644049942,0,2,1,0,1
2126597,-73.8264263516,40.7617982566,1,1,0,1,2
2126601,-73.9839341113,40.5767269053,0,2,3,0,1
2126644,-73.9959073426,40.689157202,0,2,1,0,4
2126645,-73.9187899313,40.6999759487,0,2,1,3,4
2126676,-73.9457135898,40.7778604194,1,0,2,3,0
2126726,-73.8611156969,40.8176128186,1,0,2,4,5
2126737,-73.8895579943,40.848999184,1,0,2,4,5
2126764,-73.9146461847,40.8492180938,1,0,2,4,5
2126765,-73.7477117409,40.6796061037,1,1,0,1,2
2126767,-73.9537335459,40.6625840423,0,2,1,0,1
2126770,-73.9553419446,40.7367290585,0,2,1,3,4
2126880,-74.0298267969,40.6387263378,0,2,3,0,1
2126881,-73.9959397944,40.6891736717,0,2,1,0,4
2127002,-74.0027814342,40.6341628468,0,2,1,0,1
2127033,-74.1029051958,40.5612863171,0,2,3,2,3
2127054,-73.8992259661,40.7303038336,1,1,0,3,4
2127085,-74.0122840395,40.6242260874,0,2,3,0,1
2127109,-73.9870802082,40.670420727,0,2,1,0,1
2127127,-73.9754087768,40.5990461157,0,2,1,0,1
2127158,-73.9627095074,40.6028881577,0,2,1,0,1
2127181,-73.9896774573,40.6590795657,0,2,1,0,1
2127182,-73.899671475,40.8154378233,1,0,2,4,5
2127196,-73.9201301418,40.7643523836,1,0,2,3,0
2127251,-74.037832671,40.6191234407,0,2,3,0,1
2127252,-73.9843556659,40.7749050839,1,0,2,3,0
2127253,-73.8914911911,40.742996786,1,1,0,3,4
2127255,-73.7999704621,40.7063798079,1,1,0,1,2
2127261,-73.9814762755,40.6775920589,0,2,1,0,4
2127324,-73.8980547943,40.7482178102,1,1,2,3,4
2127407,-73.8969769222,40.829098658,1,0,2,4,5
2127420,-73.9888824407,40.6067034468,0,2,1,0,1
2127453,-73.9290305744,40.7388210754,1,0,1,3,4
2127476,-73.9451403217,40.8250639589,1,0,2,4,0
2127547,-73.8262754442,40.757376238,1,1,0,1,2
2127549,-74.096669606,40.6418570571,0,2,3,2,3
2127551,-73.9419871734,40.836118123,1,0,2,4,0
2127629,-73.9747777436,40.7443077247,0,2,1,3,4
2127648,-73.8779795651,40.6781601467,0,1,0,1,2
2127649,-73.95726514,40.6187401967,0,2,1,0,1
2127695,-73.9287520126,40.6989834513,0,2,1,3,4
2127708,-73.9707297543,40.7992097806,1,0,2,3,0
2127787,-73.8909669626,40.7391701048,1,1,0,3,4
2127788,-73.9214780992,40.6865723585,0,2,1,0,4
2127827,-73.9403151794,40.7260039807,0,2,1,3,4
2127828,-73.8632293934,40.8579516502,1,0,2,4,5
2127829,-73.9357404649,40.7222082625,0,2,1,3,4
2127834,-74.0836504034,40.6443814887,0,2,3,2,3
2127895,-73.9522144152,40.7252876627,0,2,1,3,4
2127932,-73.9533199488,40.7076365595,0,2,1,3,4
2127936,-73.9333340261,40.844962389,1,0,2,4,0
2127975,-73.9283450535,40.6850370221,0,2,1,0,4
2127991,-73.9589716388,40.6904921535,0,2,1,0,4
2128020,-73.9771009812,40.6943179075,0,2,1,0,4
2128021,-73.9625013976,40.6528295391,0,2,1,0,1
2128107,-73.9621865487,40.6360642902,0,2,1,0,1
2128153,-73.9049679244,40.8481757726,1,0,2,4,5
2128154,-73.8437230689,40.7224220592,1,1,0,1,2
2128166,-73.9607115994,40.656671636,0,2,1,0,1
2128167,-73.9487033203,40.7917968032,1,0,2,3,0
2128208,-73.9270271099,40.6999375497,0,2,1,3,4
2128244,-73.8541611823,40.9032554229,1,0,2,4,5
2128249,-73.9165979726,40.8146772982,1,0,2,4,0
2128277,-73.907445201,40.8523991439,1,0,2,4,5
2128304,-73.9694250125,40.801108793,1,0,2,3,0
2128339,-73.8717521551,40.6787325219,0,1,0,1,2
2128353,-73.8494307788,40.6647702289,0,1,0,1,2
2128414,-73.8565497409,40.7569677767,1,1,0,1,2
2128440,-73.9821760342,40.7302696974,0,2,1,3,4
2128511,-73.9257007348,40.7412892526,1,0,1,3,4
2128559,-73.8904165119,40.8632203107,1,0,2,4,5
2128571,-73.9875371798,40.7328175349,0,2,1,3,4
2128587,-73.9924075958,40.6122207712,0,2,1,0,1
2128622,-73.9220714646,40.7619712758,1,0,2,3,0
2128662,-74.1552918945,40.5830157271,0,2,3,2,3
2128678,-73.880881369,40.8277711813,1,0,2,4,5
2128680,-73.8984683302,40.7397341474,1,1,0,3,4
2128692,-73.8482973771,40.8683271686,1,0,2,4,5
2128697,-73.8984498538,40.7494889784,1,1,2,3,0
2128755,-73.9421752379,40.6072631008,0,2,1,0,1
2128814,-73.8634521871,40.8885360628,1,0,2,4,5
2128867,-73.9062108047,40.689593901,0,1,1,0,4
2128869,-73.9449158773,40.7950228582,1,0,2,3,0
2128882,-74.0015755197,40.6788506456,0,2,1,0,1
2128922,-73.9452896582,40.7884548948,1,0,2,3,0
2128929,-73.9399474226,40.6896987942,0,2,1,0,4
2128930,-74.0006134255,40.7357221572,0,2,1,3,4
2128942,-73.9486570605,40.8049522645,1,0,2,4,0
2128997,-73.9382878425,40.6906366277,0,2,1,0,4
2129069,-73.9478826842,40.6775405748,0,2,1,0,4
2129070,-73.9783690744,40.7204620277,0,2,1,3,4
2129085,-74.119041218,40.5603072984,0,2,3,2,3
2129097,-73.9481881556,40.8040874662,1,0,2,4,0
2129109,-73.8895664978,40.8242830553,1,0,2,4,5
2129151,-73.7042075875,40.7401620918,1,1,0,1,2
2129182,-73.9895045623,40.7729322012,1,0,2,3,0
2129207,-73.9780417663,40.6517905387,0,2,1,0,1
2129234,-73.7475643613,40.7137782771,1,1,0,1,2
2129255,-73.8544955104,40.833161724,1,0,2,4,5
2129281,-73.8690227883,40.6788090458,0,1,0,1,2
2129294,-73.9111886194,40.6910361103,0,2,1,0,4
2129297,-73.7724707851,40.5958261787,0,1,0,1,2
2129308,-73.9419662262,40.818702894,1,0,2,4,0
2129322,-73.9498116087,40.643843769,0,2,1,0,1
2129364,-73.9320666086,40.634966249,0,2,1,0,1
2129365,-73.8952216355,40.8560940399,1,0,2,4,5
2129397,-73.9185228732,40.8063566728,1,0,2,4,0
2129407,-73.8422645198,40.7213413784,1,1,0,1,2
2129415,-73.8784545709,40.8784386516,1,0,2,4,5
2129417,-73.9817626899,40.6849233929,0,2,1,0,4
2129436,-73.9813304208,40.6577116131,0,2,1,0,1
2129467,-73.9599531485,40.6473089212,0,2,1,0,1
2129485,-73.9196357695,40.779154423,1,0,2,3,0
2129582,-73.8662302902,40.8685222672,1,0,2,4,5
2129587,-73.9555073283,40.7322304707,0,2,1,3,4
2129590,-73.7220416661,40.7617501455,1,1,0,1,2
2129720,-73.8076209252,40.7087313926,1,1,0,1,2
2129754,-73.9919762195,40.6952201899,0,2,1,0,4
2129828,-74.0068096861,40.6009753928,0,2,3,0,1
2129841,-73.9477578439,40.7770763695,1,0,2,3,0
2129881,-73.9424341779,40.7246326807,0,2,1,3,4
2129882,-73.920480371,40.7068500237,0,2,1,3,4
2129883,-74.1095309474,40.6425399575,0,2,3,2,3
2129905,-73.9481625005,40.8138394572,1,0,2,4,0
2129940,-73.9964606465,40.726823609,0,2,1,3,4
2129984,-74.1177957817,40.6316267405,0,2,3,2,3
2130080,-73.9399437543,40.8178784425,1,0,2,4,0
2130108,-73.8686415812,40.8485463435,1,0,2,4,5
2130168,-73.9148210969,40.670285618,0,2,1,0,4
2130169,-73.9945024184,40.7600899047,0,2,1,3,0
2130216,-74.1391551651,40.6188670307,0,2,3,2,3
2130292,-73.93364153,40.6671360292,0,2,1,0,4
2130318,-74.1364506951,40.573388909,0,2,3,2,3
2130326,-73.9205543938,40.7385575333,1,0,1,3,4
2130436,-73.955314089,40.767503153,1,0,2,3,0
2130670,-73.8778038763,40.7504323332,1,1,0,1,2
2130678,-73.7378725437,40.7025771456,1,1,0,1,2
2130693,-73.9363791394,40.7560953326,1,0,2,3,0
2130803,-73.9811846154,40.7274149935,0,2,1,3,4
2130814,-74.079641681,40.6278716887,0,2,3,2,3
2130815,-73.7294342073,40.7058540974,1,1,0,1,2
2130856,-74.210327118,40.5360961191,0,2,3,2,3
2130860,-73.9469507533,40.8066806686,1,0,2,4,0
2130868,-73.9968561348,40.7560991345,0,2,1,3,4
2130869,-73.897111363,40.6627037856,0,1,1,0,4
2130870,-73.9613559355,40.6518300592,0,2,1,0,1
2130872,-73.9625495626,40.6504882553,0,2,1,0,1
2130878,-73.8529940013,40.7178697288,1,1,0,1,2
2130881,-73.8688316517,40.8987964465,1,0,2,4,5
2131056,-73.9727606524,40.6289335764,0,2,1,0,1
2131057,-73.8840949208,40.7025867065,0,1,0,1,2
2131156,-73.9417090341,40.8153514611,1,0,2,4,0
2131217,-74.0141639218,40.6046664732,0,2,3,0,1
2131242,-73.9700449258,40.6435543826,0,2,1,0,1
2131252,-73.9331459117,40.6653132093,0,2,1,0,4
2131351,-73.9879651166,40.7208257388,0,2,1,3,4
2131408,-73.9433181249,40.6948936079,0,2,1,0,4
2131430,-73.8437650614,40.7891497237,1,1,0,1,5
2131484,-73.9084818057,40.8766384041,1,0,2,4,5
2131525,-73.9876320682,40.7270288559,0,2,1,3,4
2131526,-73.9881095275,40.7606630736,0,0,1,3,0
2131530,-73.9347691952,40.8446695258,1,0,2,4,0
2131531,-73.9643245001,40.6806704001,0,2,1,0,4
2131554,-73.9271738379,40.7009779093,0,2,1,3,4
2131555,-73.9789044557,40.7272389339,0,2,1,3,4
2131600,-73.9458758464,40.8358839683,1,0,2,4,0
2131614,-73.8506149755,40.8989033116,1,0,2,4,5
2131615,-73.8830587972,40.6599977272,0,1,0,1,2
2131673,-73.9618050133,40.6542812997,0,2,1,0,1
2131674,-73.9452620982,40.6902037379,0,2,1,0,4
2131818,-73.8999721679,40.901410373,1,0,2,4,5
2131820,-73.7998626925,40.6846108097,1,1,0,1,2
2131827,-73.979834833,40.7407076083,0,2,1,3,4
2131876,-73.9799143904,40.7880352072,1,0,2,3,0
2131962,-73.8610100154,40.8561045566,1,0,2,4,5
2132011,-73.9797405492,40.7778192756,1,0,2,3,0
2132012,-73.9059361119,40.7641769845,1,0,2,3,0
2132094,-73.9301172671,40.8587443891,1,0,2,4,5
2132095,-73.9920946689,40.7607292898,0,2,1,3,0
2132097,-73.852506856,40.8711651547,1,0,2,4,5
2132181,-74.2170140323,40.5291228059,0,2,3,2,3
2132195,-73.7732966466,40.7131758264,1,1,0,1,2
2132207,-73.8475415868,40.7832261492,1,1,0,1,2
2132259,-73.9494942072,40.8251400553,1,0,2,4,0
2132276,-73.8060386807,40.7764967911,1,1,0,1,2
2132303,-73.9928883162,40.6977536703,0,2,1,0,4
2132347,-73.8229582772,40.7546511396,1,1,0,1,2
2132349,-73.8673247799,40.7494381188,1,1,0,1,2
2132396,-73.9201102051,40.8471826906,1,0,2,4,5
2132491,-74.0069772245,40.6190388762,0,2,3,0,1
2132496,-74.0077436661,40.7052825221,0,2,1,3,4
2132505,-73.8644321512,40.8566905059,1,0,2,4,5
2132541,-74.0820625234,40.5926515122,0,2,3,2,3
2132584,-73.9994489114,40.6154928146,0,2,1,0,1
2132591,-73.9927079619,40.6980994997,0,2,1,0,4
2132686,-73.9073664728,40.696097198,0,1,1,3,4
2132776,-73.9343902925,40.7561134302,1,0,2,3,0
2132795,-73.9565495479,40.77734077,1,0,2,3,0
2132798,-73.9064055629,40.7075475896,0,1,1,3,4
2132862,-73.756151221,40.6896509886,1,1,0,1,2
2132891,-73.8842228524,40.7597546389,1,1,2,3,0
2132937,-73.9366929314,40.8474894115,1,0,2,4,0
2132949,-74.1104527543,40.6377933372,0,2,3,2,3
2132952,-73.8573373969,40.690877651,1,1,0,1,2
2133104,-73.9297892777,40.6660468103,0,2,1,0,4
2133127,-73.9448276632,40.8273803498,1,0,2,4,0
2133162,-73.9007932902,40.7487444487,1,1,2,3,4
2133186,-73.9196328319,40.7636384046,1,0,2,3,0
2133205,-74.07833131,40.6133416561,0,2,3,2,3
2133227,-74.0054822864,40.7058288601,0,2,1,3,4
2133358,-74.0035292374,40.7401850721,0,2,1,3,4
2133478,-73.9710539089,40.6019518418,0,2,1,0,1
2133489,-73.8658220622,40.6945438928,1,1,0,1,2
2133497,-73.9210842319,40.8152458687,1,0,2,4,0
2133546,-73.9492819311,40.7718071529,1,0,2,3,0
2133553,-73.9742642607,40.6441976839,0,2,1,0,1
2133561,-73.7595295867,40.716749032,1,1,0,1,2
2133603,-73.9028965458,40.8533176255,1,0,2,4,5
2133680,-73.8902333675,40.8493291934,1,0,2,4,5
2133681,-73.7544322501,40.6717431089,1,1,0,1,2
2133831,-73.9879807349,40.7142383163,0,2,1,3,4
2133834,-73.9056733772,40.7024444716,0,1,1,3,4
2133887,-73.9356484279,40.6680758834,0,2,1,0,4
2133955,-73.9213480233,40.8274188758,1,0,2,4,0
2134021,-73.8874945879,40.6798798393,0,1,0,1,2
2134026,-73.949649902,40.6671276808,0,2,1,0,4
2134067,-73.922109331,40.7450252311,1,0,1,3,4
2134090,-73.813907787,40.5898731586,0,1,0,1,2
2134099,-73.9306239939,40.5947623886,0,2,1,0,1
2134116,-73.8971827105,40.8292141197,1,0,2,4,5
2134149,-73.9816009392,40.6569650764,0,2,1,0,1
2134151,-73.948619051,40.6155417182,0,2,1,0,1
2134174,-73.9116830046,40.7778750442,1,0,2,3,0
2134204,-73.9875140016,40.7217204821,0,2,1,3,4
2134247,-73.9377110021,40.6673578868,0,2,1,0,4
2134278,-73.8632393794,40.7106938168,1,1,0,1,2
2134296,-73.9683435663,40.7890289476,1,0,2,3,0
2134335,-73.8430394626,40.5761130146,0,1,0,1,2
2134482,-73.8492231443,40.8746274633,1,0,2,4,5
2134513,-73.9115036742,40.6954636672,0,1,1,3,4
2134621,-73.9189437585,40.7069367845,0,2,1,3,4
2134699,-73.9411693,40.690289551,0,2,1,0,4
2134721,-73.856440372,40.7474213982,1,1,0,1,2
2134734,-73.9310460772,40.8555089448,1,0,2,4,5
2134741,-73.9794735125,40.7421842205,0,2,1,3,4
2134745,-73.9378915549,40.6631447491,0,2,1,0,4
2134802,-73.9915474496,40.6069891324,0,2,1,0,1
2134840,-73.8788616319,40.7562413393,1,1,0,1,2
2134894,-73.9931504663,40.6383731798,0,2,1,0,1
2134915,-73.967271994,40.6254215587,0,2,1,0,1
2134916,-73.9675663756,40.6868196491,0,2,1,0,4
2134931,-73.9242177763,40.6839941092,0,2,1,0,4
2134996,-73.822182892,40.7584678936,1,1,0,1,2
2135010,-73.9774356945,40.7495397677,0,2,1,3,4
2135012,-74.1199515385,40.6283444859,0,2,3,2,3
2135031,-73.9625973733,40.5780614042,0,2,1,0,1
2135060,-74.097167574,40.6324475025,0,2,3,2,3
2135112,-73.9523491384,40.7185163985,0,2,1,3,4
2135113,-73.9821123976,40.6850689207,0,2,1,0,4
2135116,-73.8897363152,40.8569919351,1,0,2,4,5
2135167,-74.1108093824,40.6377463326,0,2,3,2,3
2135241,-73.954739625,40.7681753903,1,0,2,3,0
2135257,-73.9708128598,40.7908960168,1,0,2,3,0
2135259,-73.8509635945,40.8740972531,1,0,2,4,5
2135356,-73.9160658572,40.7467639021,1,0,1,3,4
2135391,-73.8590113688,40.7263091636,1,1,0,1,2
2135392,-73.8886876215,40.8248037067,1,0,2,4,5
2135394,-73.9670020004,40.8071986703,1,0,2,3,0
2135395,-73.8173217791,40.760716472,1,1,0,1,2
2135398,-73.8335396766,40.5804446735,0,1,0,1,2
2135399,-73.9779459306,40.6255448726,0,2,1,0,1
2135413,-73.7461747133,40.7187432589,1,1,0,1,2
2135414,-74.0004037875,40.6776896164,0,2,1,0,1
2135492,-73.9678927261,40.7578952557,1,0,1,3,0
2135573,-73.8904062743,40.7531595701,1,1,0,3,0
2135597,-73.9211615626,40.6981221347,0,2,1,3,4
2135668,-73.9718887749,40.7829941988,1,0,2,3,0
2135695,-73.9003602667,40.615982122,0,2,1,0,1
2135712,-73.8594750343,40.8742808472,1,0,2,4,5
2135771,-73.8839583685,40.7147321569,1,1,0,1,2
2135799,-73.8984178621,40.6497578063,0,1,1,0,1
2135800,-73.878966701,40.6864970711,0,1,0,1,2
2135804,-73.9617877514,40.590036708,0,2,1,0,1
2135912,-73.9378586891,40.6906858027,0,2,1,0,4
2135926,-73.9210391504,40.8654218764,1,0,2,4,5
2135970,-73.9839673711,40.723103401,0,2,1,3,4
2135988,-73.9421590286,40.8088713986,1,0,2,4,0
2136100,-74.0971757932,40.5836587326,0,2,3,2,3
2136101,-73.9695644909,40.7962424277,1,0,2,3,0
2136102,-73.9526608503,40.6859718378,0,2,1,0,4
2136134,-73.9382985367,40.6868735525,0,2,1,0,4
2136226,-73.9377000462,40.7138213513,0,2,1,3,4
2136275,-73.9635997437,40.7138242196,0,2,1,3,4
2136310,-73.9202239005,40.7403249257,1,0,1,3,4
2136311,-73.9478002459,40.7736509558,1,0,2,3,0
2136427,-73.9481107394,40.7134202897,0,2,1,3,4
2136478,-73.932301362,40.6841336428,0,2,1,0,4
2136479,-73.771878981,40.681569669,1,1,0,1,2
2136511,-73.8678868745,40.6862104066,0,1,0,1,2
2136706,-73.9561345362,40.6399899308,0,2,1,0,1
2136708,-73.9902168836,40.7164809977,0,2,1,3,4
2136862,-73.9652379246,40.8027571869,1,0,2,3,0
2136863,-73.9832857742,40.7364565397,0,2,1,3,4
2136875,-73.9405446284,40.79233634,1,0,2,3,0
2136876,-73.9922053621,40.7402123099,0,2,1,3,4
2136877,-73.9922173943,40.7607787036,0,2,1,3,0
2136878,-73.9682205818,40.7970160785,1,0,2,3,0
2136896,-73.9786315418,40.723220559,0,2,1,3,4
2136897,-73.9225435704,40.6819344145,0,2,1,0,4
2136904,-73.8600608953,40.6835304895,0,1,0,1,2
2136905,-73.8996168606,40.9019425326,1,0,2,4,5
2136915,-73.9941650579,40.6141916358,0,2,1,0,1
2136996,-73.9392771473,40.6852766159,0,2,1,0,4
2137007,-73.85038993,40.7851484538,1,1,0,1,5
2137074,-74.0270451158,40.6296966737,0,2,3,0,1
2137084,-73.8849748074,40.8531556793,1,0,2,4,5
2137085,-73.9990306819,40.6437723731,0,2,1,0,1
2137158,-74.0039475173,40.7347696617,0,2,1,3,4
2137240,-73.8841918886,40.7028228542,0,1,0,1,2
2137251,-74.1625239076,40.6123284518,0,2,3,2,3
2137252,-73.7926285798,40.727902264,1,1,0,1,2
2137253,-73.9804835683,40.6080006157,0,2,1,0,1
2137257,-73.9530265992,40.7707520157,1,0,2,3,0
2137302,-73.9786113424,40.66250627,0,2,1,0,1
2137397,-73.9957953003,40.6932880758,0,2,1,0,4
2137423,-73.802880986,40.7601052914,1,1,0,1,2
2137424,-73.8685438929,40.8595689686,1,0,2,4,5
2137428,-73.8582818658,40.7554850115,1,1,0,1,2
2137430,-73.9503700692,40.7747390077,1,0,2,3,0
2137526,-73.9167455702,40.7631121083,1,0,2,3,0
2137589,-73.939742693,40.6728457784,0,2,1,0,4
2137594,-73.8237547572,40.6814384939,1,1,0,1,2
2137596,-73.9238299079,40.6132058688,0,2,1,0,1
2137597,-73.9753697071,40.7928129026,1,0,2,3,0
2137599,-74.2364275531,40.5146576614,0,2,3,2,3
2137642,-73.7515847701,40.746156053,1,1,0,1,2
2137646,-73.9103003482,40.6919302166,0,1,1,0,4
2137762,-73.9497640967,40.7978850807,1,0,2,3,0
2137807,-73.9065394332,40.8461679309,1,0,2,4,5
2137946,-73.9476620653,40.8346222253,1,0,2,4,0
2138073,-73.9984792635,40.6479965899,0,2,1,0,1
2138074,-73.9960354361,40.7180458584,0,2,1,3,4
2138075,-73.9435841513,40.7043988668,0,2,1,3,4
2138079,-73.9155928945,40.6984859844,0,2,1,3,4
2138084,-73.7552851736,40.6721374308,1,1,0,1,2
2138211,-73.9492853279,40.8242369519,1,0,2,4,0
2138212,-73.9972220507,40.6369982122,0,2,1,0,1
2138225,-73.9431942881,40.6455424575,0,2,1,0,1
2138230,-73.9397689344,40.6837068646,0,2,1,0,4
2138323,-73.9133590307,40.6524791342,0,2,1,0,1
2138331,-73.9568860874,40.6813787496,0,2,1,0,4
2138332,-73.8502023553,40.7401178978,1,1,0,1,2
2138354,-73.8759542033,40.7397532694,1,1,0,1,2
2138404,-74.0924923509,40.6255262513,0,2,3,2,3
2138408,-73.9010571445,40.8797008432,1,0,2,4,5
2138409,-73.9367467899,40.8554682959,1,0,2,4,5
2138465,-73.8082584595,40.7566916628,1,1,0,1,2
2138541,-73.9010680094,40.8796898737,1,0,2,4,5
2138652,-73.9486043172,40.7890547723,1,0,2,3,0
2138672,-73.9424648434,40.8061213379,1,0,2,4,0
2138673,-73.8280710612,40.6826142996,1,1,0,1,2
2138678,-73.9681402434,40.6932041444,0,2,1,0,4
2138869,-73.9373835131,40.6975035515,0,2,1,3,4
2138914,-73.8451118891,40.6712531583,0,1,0,1,2
2138921,-74.1158535299,40.6334924268,0,2,3,2,3
2138945,-73.9377619611,40.8252166615,1,0,2,4,0
2139104,-73.9224827457,40.839715958,1,0,2,4,5
2139109,-73.8368282192,40.8169661877,1,0,2,4,5
2139141,-73.9820435257,40.6730330779,0,2,1,0,1
2139196,-73.919521825,40.7389932321,1,0,1,3,4
2139315,-74.0001046309,40.7278968631,0,2,1,3,4
2139338,-73.9485130336,40.6969546254,0,2,1,0,4
2139370,-73.9559693971,40.6390676194,0,2,1,0,1
2139413,-73.9957417663,40.6280968188,0,2,1,0,1
2139495,-73.9663711668,40.8046019786,1,0,2,3,0
2139562,-73.9168368773,40.6205982418,0,2,1,0,1
2139590,-73.8562550451,40.7396452793,1,1,0,1,2
2139605,-73.8881465326,40.8178233609,1,0,2,4,5
2139610,-73.8890180284,40.849838546,1,0,2,4,5
2139618,-73.9177352984,40.8415186888,1,0,2,4,5
2139662,-73.973647316,40.7920934023,1,0,2,3,0
2139703,-73.8833584761,40.6576375185,0,1,0,1,2
2139705,-73.862620642,40.8638932073,1,0,2,4,5
2139738,-73.9834777789,40.6606378772,0,2,1,0,1
2139862,-74.0906193149,40.5991612379,0,2,3,2,3
2139863,-73.9750191413,40.793485286,1,0,2,3,0
2139864,-73.9135103634,40.6886416934,0,2,1,0,4
2139946,-73.9291828019,40.6668945751,0,2,1,0,4
2139958,-73.837615543,40.578691085,0,1,0,1,2
2140000,-73.955321544,40.5788026467,0,2,1,0,1
2140001,-73.94297257,40.8290619576,1,0,2,4,0
2140034,-73.859870349,40.8925939076,1,0,2,4,5
2140036,-74.0217390918,40.642856309,0,2,3,0,1
2140286,-74.0218904637,40.642949603,0,2,3,0,1
2140294,-73.8558952601,40.7524957629,1,1,0,1,2
2140456,-73.9815228468,40.7827628437,1,0,2,3,0
2140457,-73.9769843394,40.7501572466,0,2,1,3,4
2140522,-73.9686934741,40.7975294721,1,0,2,3,0
2140541,-74.2076541984,40.5372894918,0,2,3,2,3
2140580,-73.9076936339,40.83747911,1,0,2,4,5
2140618,-73.9020191841,40.7176583931,1,1,1,3,4
2140620,-73.8233260118,40.7643379252,1,1,0,1,2
2140637,-73.9526651951,40.791598133,1,0,2,3,0
2140638,-73.7628446911,40.6011920292,0,1,0,1,2
2140639,-73.7797616655,40.691051772,1,1,0,1,2
2140663,-73.80615169,40.7513194003,1,1,0,1,2
2140664,-73.9243327834,40.6684340527,0,2,1,0,4
2140677,-73.7347384691,40.7206882236,1,1,0,1,2
2140705,-73.9540478278,40.708663394,0,2,1,3,4
2140706,-73.9689725499,40.7566988428,1,0,1,3,0
2140712,-73.9237716954,40.7367289572,1,0,1,3,4
2140731,-73.9222712527,40.6928501882,0,2,1,0,4
2140733,-73.7770886626,40.7862596283,1,1,0,1,2
2140763,-73.8893211422,40.6741861997,0,1,1,1,4
2140790,-73.9508301007,40.7091423982,0,2,1,3,4
2140791,-73.9901692198,40.7216905471,0,2,1,3,4
2140793,-73.9838771919,40.7230484933,0,2,1,3,4
2140805,-73.9463195413,40.7159501386,0,2,1,3,4
2140997,-73.7268934779,40.7308831722,1,1,0,1,2
2140998,-73.9503924377,40.8222584925,1,0,2,4,0
2141038,-73.9572346641,40.5932190716,0,2,1,0,1
2141076,-74.0080958707,40.6355459683,0,2,1,0,1
2141077,-73.814611946,40.7110429803,1,1,0,1,2
2141082,-73.8400723718,40.6967534703,1,1,0,1,2
2141087,-74.0268361699,40.6207569402,0,2,3,0,1
2141115,-73.9402930484,40.8352691426,1,0,2,4,0
2141156,-73.9422414911,40.8304010143,1,0,2,4,0
2141160,-73.96774111,40.6386707855,0,2,1,0,1
2141227,-73.9807231182,40.6639503969,0,2,1,0,1
2141235,-73.9755919095,40.7777745558,1,0,2,3,0
2141276,-73.747585994,40.7137810693,1,1,0,1,2
2141278,-74.0815210587,40.6239755126,0,2,3,2,3
2141427,-73.9406178686,40.8195448362,1,0,2,4,0
2141502,-73.8855201474,40.8744413686,1,0,2,4,5
2141598,-73.9368936097,40.6892964236,0,2,1,0,4
2141647,-73.8839570722,40.8460074438,1,0,2,4,5
2141662,-73.8915788983,40.8620713795,1,0,2,4,5
2141664,-73.9554824122,40.8019304144,1,0,2,3,0
2141806,-73.9483163634,40.7134011689,0,2,1,3,4
2141807,-74.0016344979,40.7316159952,0,2,1,3,4
2141816,-73.967564082,40.7878979013,1,0,2,3,0
2141817,-73.8554162722,40.7187538654,1,1,0,1,2
2141840,-74.0069909336,40.6467557453,0,2,1,0,1
2141841,-73.9879574853,40.7630592184,0,0,1,3,0
2141848,-73.9813799904,40.660895566,0,2,1,0,1
2141887,-73.9452441384,40.6901186415,0,2,1,0,4
2141888,-73.9410343545,40.6430847875,0,2,1,0,1
2141889,-73.9736831442,40.7471373165,0,2,1,3,4
2141897,-73.9668318724,40.6049342948,0,2,1,0,1
2141967,-73.8614645359,40.8305326336,1,0,2,4,5
2142054,-73.8167611205,40.833300074,1,0,2,4,5
2142080,-73.9410623488,40.6521865064,0,2,1,0,1
2142081,-73.9602208872,40.6515551939,0,2,1,0,1
2142169,-74.0027384193,40.7273204318,0,2,1,3,4
2142234,-73.9722400176,40.6160795945,0,2,1,0,1
2142235,-73.9947147272,40.7229644133,0,2,1,3,4
2142291,-73.9375305542,40.8099915754,1,0,2,4,0
2142318,-73.8458032492,40.6934209032,1,1,0,1,2
2142364,-73.7347702679,40.7199499533,1,1,0,1,2
2142426,-73.8764915198,40.8801108299,1,0,2,4,5
2142427,-73.7136970195,40.7413059379,1,1,0,1,2
2142430,-73.9457553341,40.7886692041,1,0,2,3,0
